代码,名称,地区,行业,市场,上市日期,交易日,最新价,涨跌幅,成交额,总市值,流通市值,总市值_亿元,流通市值_亿元,量比,市盈率,市净率
002006,精工科技,浙江,专用机械,主板,20040625,20260508,18.29,1.1056,249870649.0,9507022018.0,9507022018.0,95.07022018,95.07022018,1.37,51.2507,3.8027
002007,华兰生物,河南,生物制药,主板,20040625,20260508,14.54,0.8322,167706759.0,26571219924.0,22874541869.0,265.71219924,228.74541869,1.49,28.2552,2.2671
002008,大族激光,深圳,专用机械,主板,20040625,20260508,122.06,8.5846,7578388916.0,125673391980.00002,116778144247.0,1256.7339198000002,1167.78144247,1.28,105.6359,6.0805
002009,天奇股份,江苏,工程机械,主板,20040629,20260508,26.96,9.9959,1332701913.0,10844207261.0,9545122460.0,108.44207261,95.4512246,2.46,198.3107,5.2812
002010,传化智联,浙江,仓储物流,主板,20040629,20260508,5.85,-0.1706,132098480.00000001,16169580811.999998,16130351285.000002,161.69580811999998,161.30351285000003,1.07,27.4222,0.8904
002011,盾安环境,浙江,家用电器,主板,20040705,20260508,12.4,3.8526,406917334.0,13325996524.0,13138535393.999998,133.25996524,131.38535394,2.32,12.3626,1.9526
002012,凯恩股份,浙江,造纸,主板,20040705,20260508,7.13,2.4425,132541321.0,3334169601.0000005,3334169601.0000005,33.34169601000001,33.34169601000001,1.44,105.1846,2.1361
002014,永新股份,安徽,塑料,主板,20040708,20260508,11.45,1.1484,39109071.0,7013031866.0,6900850113.0,70.13031866,69.00850113,1.06,16.0066,2.7317
002015,协鑫能科,江苏,新型电力,主板,20040708,20260508,20.38,-1.0199,3011936090.0,33083355633.0,33083355633.0,330.83355633,330.83355633,0.9,81.8521,2.7369
002016,世荣兆业,广东,区域地产,主板,20040708,20260508,5.4,0.3717,67654718.0,4369116413.0,4369116413.0,43.69116413,43.69116413,0.93,31.8023,0.8856
002019,亿帆医药,浙江,化学制药,主板,20040713,20260508,11.15,0.0,109714548.0,13562749448.0,9386163716.0,135.62749448,93.86163716,0.95,33.7364,1.5246
002020,京新药业,浙江,化学制药,主板,20040715,20260508,15.05,0.1997,190031135.0,12958488557.0,10895723442.0,129.58488557,108.95723442,1.31,17.0961,2.1265
002021,中捷资源,浙江,纺织机械,主板,20040715,20260508,3.34,1.8293,165644759.0,3992894258.9999995,3992762555.9999995,39.92894259,39.927625559999996,1.03,,6.5157
002022,科华生物,上海,医疗保健,主板,20040721,20260508,6.06,2.0202,49958203.0,3116965054.0,3116521917.0000005,31.16965054,31.165219170000004,1.13,,1.2298
002023,海特高新,四川,航空,主板,20040721,20260508,13.25,2.2377,609629990.0,9816398114.0,9816398114.0,98.16398114,98.16398114,1.27,,2.6374
002024,ST易购,江苏,电器连锁,主板,20040721,20260508,1.31,0.0,31026606.0,12136845580.0,12121810643.0,121.3684558,121.21810643,0.67,208.7521,0.9845
002025,航天电器,贵州,元器件,主板,20040726,20260508,75.7,-2.0952,1724237975.0,34470904914.0,34358057333.999996,344.70904914,343.58057333999994,0.73,188.5234,5.1809
002026,山东威达,山东,机械基件,主板,20040727,20260508,13.5,1.81,136991634.0,5947181176.999999,5946667839.0,59.47181176999999,59.46667839,1.63,23.5848,1.5393
002027,分众传媒,上海,广告包装,主板,20040804,20260508,6.25,-1.5748,963484867.0,90263748288.0,90263748288.0,902.63748288,902.63748288,0.96,30.636,5.844
002028,思源电气,上海,电气设备,主板,20040805,20260508,198.1,-4.1513,2346694959.0,155003579154.0,120976373814.0,1550.03579154,1209.76373814,0.88,49.2053,9.617
002029,七匹狼,福建,服饰,主板,20040806,20260508,11.46,0.5263,213192931.0,8079569734.0,7625552290.000001,80.79569734,76.2555229,0.86,24.2882,1.1895
002030,达安基因,广东,医疗保健,主板,20040809,20260508,6.64,9.9338,518340589.0,9318881652.0,9318881652.0,93.18881652,93.18881652,4.48,,1.3238
002031,巨轮智能,广东,汽车配件,主板,20040816,20260508,7.06,9.9688,1554179127.0,15527733430.000002,13510161267.0,155.2773343,135.10161267,3.87,,8.0007
002032,苏泊尔,浙江,家用电器,主板,20040817,20260508,47.41,0.2114,92506287.0,37920801076.0,37903541465.0,379.20801076,379.03541465,1.07,18.0858,5.6562
002033,丽江股份,云南,旅游景点,主板,20040825,20260508,9.22,0.0,261087285.0,5066304355.0,5066207269.0,50.66304355,50.66207269,0.6,23.7324,1.9295
002034,旺能环境,浙江,环境保护,主板,20040826,20260508,18.37,0.3277,339605745.0,9006843019.0,8967277933.0,90.06843019,89.67277933,0.97,12.4889,1.1152
002035,华帝股份,广东,家用电器,主板,20040901,20260508,5.89,-0.1695,62451994.0,4992679810.0,4606201859.0,49.9267981,46.06201859,0.76,16.5878,1.2971
002036,联创电子,江西,元器件,主板,20040903,20260508,8.43,3.8177,475240022.0,8915551612.0,8897593343.0,89.15551612,88.97593343,1.28,,9.2363
002037,保利联合,贵州,化工原料,主板,20040908,20260508,8.68,2.2379,93324817.0,4200109353.0,4200109353.0,42.00109353,42.00109353,0.79,,4.0892
002038,双鹭药业,北京,生物制药,主板,20040909,20260508,6.5,-1.5152,180336853.0,6677775000.0,5537423554.0,66.77775,55.37423554,0.58,,1.3106
600022,山东钢铁,山东,普钢,主板,20040629,20260508,1.45,0.0,108778163.0,15513331853.0,15513331853.0,155.13331853,155.13331853,0.81,146.4282,0.8247
600143,金发科技,广东,塑料,主板,20040623,20260508,18.07,1.9177,1929297219.0,47611306326.0,47611306326.0,476.11306326,476.11306326,2.12,41.4056,2.4133
600482,中国动力,河北,船舶,主板,20040714,20260508,38.33,-1.7179,1094103898.0,86941883285.0,86941883285.0,869.41883285,869.41883285,0.6,66.8328,2.1256
600961,株冶集团,湖南,铅锌,主板,20040830,20260508,29.88,1.4257,2746720288.0,32057436366.0,22464154452.0,320.57436366,224.64154452,1.19,28.4897,6.3437
600962,国投中鲁,北京,软饮料,主板,20040622,20260508,23.32,2.9126,143840540.0,6114737200.0,6114737200.0,61.147372,61.147372,1.11,149.4261,6.457
600965,*ST福成,河北,农业综合,主板,20040713,20260508,3.27,-4.9419,2626464.0,2677152123.0,2677152123.0,26.77152123,26.77152123,0.35,47.0154,1.2168
600971,恒源煤电,安徽,煤炭开采,主板,20040817,20260508,7.84,-0.2545,117636662.0,9408038291.0,9408038291.0,94.08038291,94.08038291,0.64,,0.7924
600973,宝胜股份,江苏,电气设备,主板,20040802,20260508,7.61,2.2849,334304976.0,10436097147.0,10436097147.0,104.36097147,104.36097147,1.47,,3.0823
600979,广安爱众,四川,水力发电,主板,20040906,20260508,5.13,-2.0992,443163229.0,6472300379.0,6321492723.0,64.72300379,63.21492723,0.95,,1.5589
600981,苏豪汇鸿,江苏,商贸代理,主板,20040630,20260508,2.87,1.773,64496878.0,6435783260.999999,6435783260.999999,64.35783260999999,64.35783260999999,1.21,406.5154,1.2921
600982,宁波能源,浙江,供气供热,主板,20040706,20260508,6.35,-0.1572,570710849.0,7096934530.0,7096934530.0,70.9693453,70.9693453,1.15,20.3994,1.5554
600983,惠而浦,安徽,家用电器,主板,20040727,20260508,9.35,0.2144,36242396.0,7166204650.0,7166204650.0,71.6620465,71.6620465,0.81,13.7886,2.332
600984,建设机械,陕西,工程机械,主板,20040707,20260508,4.71,10.0467,307213593.0,5920676887.000001,5920676887.000001,59.20676887000001,59.20676887000001,2.54,,3.3097
600987,航民股份,浙江,纺织,主板,20040809,20260508,7.09,0.7102,45549465.0,7237605810.0,7237605810.0,72.3760581,72.3760581,0.68,9.8495,1.0587
600027,华电国际,山东,火力发电,主板,20050203,20260508,5.13,0.5882,602447922.0,59568401564.0,47276424688.0,595.68401564,472.76424688,0.85,9.8131,1.1915
002039,黔源电力,贵州,水力发电,主板,20050303,20260508,20.25,-2.8311,354612609.0,8658052052.0,8658027752.0,86.58052052,86.58027752,1.57,14.427,1.9087
002040,南京港,江苏,港口,主板,20050325,20260508,10.71,4.7945,363483855.0,5225912209.0,5205868016.0,52.25912209,52.05868016,4.04,28.2815,1.5058
600970,中材国际,江苏,建筑工程,主板,20050412,20260508,9.26,-3.2393,491676231.0,24278048792.0,24277987676.0,242.78048792,242.77987676,1.37,8.4825,1.0377
002041,登海种业,山东,种植业,主板,20050418,20260508,10.13,0.997,117083638.0,8914400000.0,8914400000.0,89.144,89.144,0.75,97.2621,2.4129
002042,华孚时尚,安徽,纺织,主板,20050427,20260508,5.2,-3.525,517971744.0,8843543046.0,8843543046.0,88.43543046,88.43543046,1.11,154.072,1.4966
002043,兔宝宝,浙江,其他建材,主板,20050510,20260508,15.45,1.5779,159721783.0,12819706716.0,12476235387.0,128.19706716,124.76235387,0.8,18.2543,3.7178
002044,美年健康,浙江,医疗保健,主板,20050518,20260508,6.17,-0.4839,2394719803.0,24150946705.0,23903984459.0,241.50946705,239.03984459,1.53,84.643,3.0599
002045,国光电器,广东,元器件,主板,20050523,20260508,11.62,0.8681,156803803.0,6536053994.0,6527243129.0,65.36053994,65.27243129,0.62,,1.5431
002046,国机精工,河南,机械基件,主板,20050526,20260508,57.47,2.1326,1104179615.0,30814888379.0,30390317144.999996,308.14888379,303.90317144999995,1.12,118.3627,7.0648
002047,*ST宝鹰,深圳,装修装饰,主板,20050531,20260508,5.59,3.7106,165168447.0,8475830194.0,8475328458.0,84.75830194,84.75328458,1.29,143.1532,208.2324
002048,宁波华翔,浙江,汽车配件,主板,20050603,20260508,30.4,5.0812,1208790544.0,24740526909.0,21577903797.0,247.40526909,215.77903797,2.1,59.1628,2.063
002049,紫光国微,河北,半导体,主板,20050606,20260508,77.36,-2.0883,2823869430.0,65727246216.0,65718441720.0,657.27246216,657.1844172,0.98,45.7352,4.7204
002050,三花智控,浙江,家用电器,主板,20050607,20260508,51.69,2.7226,14198905867.0,217512240300.0,190436170480.99997,2175.122403,1904.3617048099998,2.03,53.5363,6.6665
300150,世纪瑞尔,北京,软件服务,创业板,20101222,20260508,5.18,0.3876,46786142.0,3030849355.0,2401775542.0,30.30849355,24.01775542,0.95,58.844,1.927
002051,中工国际,北京,建筑工程,主板,20060619,20260508,11.87,1.6267,1621990311.0,14688044082.0,14687198701.0,146.88044082,146.87198701,2.38,46.7441,1.2632
002052,同洲电子,深圳,家用电器,主板,20060627,20260508,11.58,3.1167,444673382.0,8713251657.0,7983103255.0,87.13251657,79.83103255,1.02,48.3478,31.2807
002053,云南能投,云南,新型电力,主板,20060627,20260508,12.21,0.082,141548391.0,11242106754.999998,11242027085.0,112.42106754999998,112.42027085,0.86,47.5761,1.4742
601001,晋控煤业,山西,煤炭开采,主板,20060623,20260508,17.81,-1.9273,327274786.0,29808597000.0,29808597000.0,298.08597,298.08597,0.63,16.2757,1.5249
601988,中国银行,北京,银行,主板,20060705,20260508,5.68,-0.1757,936717491.0,1830166499104.0,1197148124325.0,18301.66499104,11971.48124325,0.76,7.5309,0.6696
002054,德美化工,广东,染料涂料,主板,20060725,20260508,8.63,-0.4614,132051783.0,4160656351.0,3314026390.9999995,41.60656351,33.140263909999994,0.73,35.205,1.6105
002055,ST得润,深圳,元器件,主板,20060725,20260508,6.14,0.9868,135112848.0,3711568704.0,3647098704.0,37.11568704,36.47098704,1.16,,2.738
002056,横店东磁,浙江,电气设备,主板,20060802,20260508,19.64,-0.5066,451003919.0,31948625133.000004,31915620801.0,319.48625133,319.15620801,0.96,17.2585,2.8993
600048,保利发展,广东,全国地产,主板,20060731,20260508,6.43,0.4688,868601267.0,76969951178.0,76969951178.0,769.69951178,769.69951178,0.79,74.3888,0.3967
002057,中钢天源,安徽,矿物制品,主板,20060802,20260508,9.79,0.4103,107055287.0,7380521482.000001,7374943169.0,73.80521482,73.74943169,1.12,41.8748,2.2617
002058,*ST威尔,上海,电气设备,主板,20060802,20260508,26.48,0.7994,80333823.0,3798511831.0,3789500661.0,37.98511831,37.89500661,0.76,18.8238,59.9576
002059,云南旅游,云南,旅游景点,主板,20060810,20260508,4.83,0.8351,32056819.0,4890060147.0,4748112460.0,48.90060147,47.4811246,0.79,,4.6226
601006,大秦铁路,山西,铁路,主板,20060801,20260508,5.32,0.9488,679082487.0,107182985449.0,107182985449.0,1071.82985449,1071.82985449,0.85,18.1662,0.6448
002060,广东建工,广东,建筑工程,主板,20060810,20260508,3.81,0.7937,132234082.0,14304238252.0,5954323855.0,143.04238252,59.54323855,0.94,12.8996,0.9873
002061,浙江交科,浙江,建筑工程,主板,20060816,20260508,3.91,0.0,66356710.00000001,10456511162.0,10162629189.0,104.56511162,101.62629189,0.84,10.8433,0.6522
002062,宏润建设,浙江,建筑工程,主板,20060816,20260508,9.9,2.6971,537955469.0,12248981801.0,11134539504.0,122.48981801,111.34539504,1.53,43.7941,2.4653
002063,远光软件,广东,软件服务,主板,20060823,20260508,6.54,-0.3049,334896715.0,12524672034.0,11567799703.0,125.24672034,115.67799703,1.07,41.7404,3.1381
002064,华峰化学,浙江,化纤,主板,20060823,20260508,11.01,-0.6318,481787954.0,54637608306.0,54521416198.00001,546.37608306,545.2141619800001,0.93,29.4138,1.9545
002065,东华软件,北京,软件服务,主板,20060823,20260508,8.8,2.2067,834113187.0,28208244900.000004,25589710510.999996,282.08244900000005,255.89710510999996,2.17,59.1007,2.2781
002066,瑞泰科技,北京,其他建材,主板,20060823,20260508,23.33,3.0022,101793980.0,5480380310.0,5389230000.0,54.8038031,53.8923,0.88,,8.8083
601111,中国国航,北京,空运,主板,20060818,20260508,7.29,3.8462,1443188842.0,127198989090.0,84841818065.00002,1271.9898909,848.4181806500002,2.42,,2.8917
002067,景兴纸业,浙江,造纸,主板,20060915,20260508,5.04,0.8,213691867.0,7433263419.0,6741523419.0,74.33263419,67.41523419,0.95,134.0339,1.1117
002068,黑猫股份,江西,化工原料,主板,20060915,20260508,9.62,0.9444,143722708.0,7074020786.0,7070501067.999999,70.74020786,70.70501067999999,0.61,,3.0333
300016,北陆药业,北京,化学制药,创业板,20091030,20260508,9.57,-1.1364,166049265.0,5386696170.0,5379907690.0,53.8669617,53.7990769,0.77,58.0872,2.3376
300271,华宇软件,北京,软件服务,创业板,20111026,20260508,6.66,2.3041,110472625.0,5406992082.0,5290474370.0,54.06992082,52.9047437,1.2,,1.5307
601699,潞安环能,山西,煤炭开采,主板,20060922,20260508,15.35,-2.3537,456039189.0,45918131220.00001,45918131220.00001,459.1813122000001,459.1813122000001,0.62,41.1765,0.9906
002069,獐子岛,辽宁,渔业,主板,20060928,20260508,3.88,1.0417,35147177.0,2759115312.9999995,2755638833.0,27.591153129999995,27.55638833,0.76,,100.5003
002279,久其软件,北京,软件服务,主板,20090811,20260508,8.14,2.3899,485296627.0,7018363930.0,6426986442.0,70.1836393,64.26986442,1.77,156.8551,5.026
002072,凯瑞德,湖北,商贸代理,主板,20061018,20260508,7.15,-2.7211,67318281.0,2628912000.0,2627852370.0,26.28912,26.2785237,0.9,,11.3763
601588,北辰实业,北京,区域地产,主板,20061016,20260508,2.06,2.4876,163235369.0,6936061200.0,5479600000.0,69.360612,54.796,0.85,,1.0587
002073,软控股份,山东,专用机械,主板,20061018,20260508,6.82,1.1869,153881863.0,6985368310.999999,6914627861.0,69.85368310999999,69.14627861,0.96,17.3293,1.0964
600017,日照港,山东,港口,主板,20061017,20260508,2.98,0.3367,83361988.0,9165448586.0,9165448586.0,91.65448586,91.65448586,1.02,18.5254,0.6517
002074,国轩高科,安徽,电气设备,主板,20061018,20260508,37.23,-2.4115,1920633630.0,67543449840.0,64639959132.0,675.4344984,646.39959132,0.84,28.3406,2.3346
002075,沙钢股份,江苏,特种钢,主板,20061025,20260508,4.73,5.8166,373447517.0,10376794355.0,10376777682.0,103.76794355,103.76777682,3.06,38.8029,1.5674
002076,*ST星光,广东,家用电器,主板,20061025,20260508,2.3,1.7699,92120067.0,2550986329.0,2397221476.0,25.50986329,23.97221476,0.83,,8.3792
601398,工商银行,北京,银行,主板,20061027,20260508,7.46,0.9472,1815302005.0,2658790677884.0,2011307105541.0,26587.90677884,20113.07105541,0.84,7.214,0.6744
002079,苏州固锝,江苏,电气设备,主板,20061116,20260508,12.39,2.3121,866809147.0,11251685142.0,10043083164.0,112.51685142,100.43083164,0.93,153.2123,2.764
002078,太阳纸业,山东,造纸,主板,20061116,20260508,14.77,0.6131,317558870.0,41275283708.0,41021525788.0,412.75283708,410.21525788,1.06,12.6977,1.3216
002077,大港股份,江苏,半导体,主板,20061116,20260508,17.09,-0.2917,381890542.0,9918156087.0,9918156087.0,99.18156087,99.18156087,0.73,186.6438,2.9307
600018,上港集团,上海,港口,主板,20061026,20260508,5.11,0.9881,296994372.0,118960598175.00002,118790730769.0,1189.6059817500002,1187.90730769,1.07,8.7699,0.8189
002080,中材科技,江苏,玻璃,主板,20061120,20260508,62.4,-1.2346,2485151592.0,104714911642.0,104714911642.0,1047.14911642,1047.14911642,0.75,57.606,5.1208
002081,金螳螂,江苏,装修装饰,主板,20061120,20260508,6.8,-4.7619,3910540031.0,18056201085.0,17980854875.0,180.56201085,179.80854875,1.39,40.6976,1.296
002082,ST万邦,浙江,中成药,主板,20061120,20260508,24.43,-5.0156,7600173.0,14943563614.0,13515944454.0,149.43563614,135.15944454,0.01,,5.7217
601666,平煤股份,河南,煤炭开采,主板,20061123,20260508,8.1,-1.2195,255130221.0,20001847712.0,20001847712.0,200.01847712,200.01847712,0.72,86.4712,0.907
002083,孚日股份,山东,纺织,主板,20061124,20260508,11.03,-1.3417,373978916.0,10441428302.0,10437945028.0,104.41428302,104.37945028,0.81,24.3715,2.1376
002084,海鸥住工,广东,家居用品,主板,20061124,20260508,3.87,1.5748,52088752.0,2500236875.0,2494374723.0,25.00236875,24.94374723,0.95,,1.9302
002085,万丰奥威,浙江,汽车配件,主板,20061128,20260508,14.3,0.7042,467505661.0,30363154536.0,30363154536.0,303.63154536,303.63154536,1.05,30.7564,3.9753
002086,东方海洋,山东,渔业,主板,20061128,20260508,2.05,0.9852,109037565.0,4015840324.9999995,3241634531.0,40.15840324999999,32.41634531,0.84,,3.1668
002088,鲁阳节能,山东,矿物制品,主板,20061130,20260508,10.07,1.4099,27841937.0,5167144441.0,5092745186.0,51.67144441,50.92745186,0.6,120.4374,2.0407
601872,招商轮船,上海,水运,主板,20061201,20260508,19.49,5.7515,4585543912.0,157372755404.0,157372755404.0,1573.72755404,1573.72755404,1.44,26.176,3.4924
002090,金智科技,江苏,电气设备,主板,20061208,20260508,11.25,-0.9683,89663278.0,4506492049.0,4444154876.0,45.06492049,44.44154876,0.76,68.2581,2.8764
002091,江苏国泰,江苏,商贸代理,主板,20061208,20260508,9.79,10.0,785091424.0,15935335724.0,15646287599.0,159.35335724,156.46287599,1.54,12.3156,0.9955
002092,中泰化学,新疆,化工原料,主板,20061208,20260508,6.17,-1.7516,503700978.0,15980420419.999998,15891115686.000002,159.8042042,158.91115686,1.13,,0.7472
601991,大唐发电,北京,火力发电,主板,20061220,20260508,5.54,9.9206,6675181861.0,102527176192.0,68674333647.0,1025.27176192,686.74333647,4.37,13.8808,2.7841
002095,生意宝,浙江,互联网,主板,20061215,20260508,16.72,0.8444,60757072.0,4225478400.0000005,4208564699.0000005,42.25478400000001,42.08564699000001,0.83,,4.8216
002094,青岛金王,山东,日用化工,主板,20061215,20260508,6.24,2.2951,252789314.0,4311200706.0,4308430146.0,43.11200706,43.08430146,2.29,203.4657,2.9206
002093,国脉科技,福建,文教休闲,主板,20061215,20260508,8.78,3.0516,153215186.0,8845850000.0,8845850000.0,88.4585,88.4585,0.97,50.0673,2.3025
002102,ST能特,湖北,化学制药,主板,20061229,20260508,2.37,-0.8368,299084712.0,5867235492.0,5149761705.0,58.67235492,51.49761705,3.07,23.6151,1.8926
002101,广东鸿图,广东,汽车配件,主板,20061229,20260508,10.1,1.0,87725102.0,6694512411.0,6688343210.0,66.94512411,66.8834321,1.45,18.4788,0.8426
002099,海翔药业,浙江,化学制药,主板,20061226,20260508,6.1,-0.4894,161979516.0,9874163043.0,9853698214.0,98.74163043,98.53698214,0.68,,1.9984
002100,天康生物,新疆,饲料,主板,20061226,20260508,7.73,-3.4956,288821538.0,10553394211.0,10553394211.0,105.53394211,105.53394211,0.95,50.1028,1.5386
002097,山河智能,湖南,工程机械,主板,20061222,20260508,10.17,0.5935,180198829.0,10928857575.0,10908639930.0,109.28857575,109.0863993,0.97,129.8552,2.3333
002096,易普力,湖南,化工原料,主板,20061222,20260508,11.27,0.7149,91595128.0,13979767478.0,13979743709.0,139.79767478,139.79743709,0.72,17.6373,1.7206
002098,浔兴股份,福建,服饰,主板,20061222,20260508,8.71,2.23,32238282.0,3118180000.0,3118180000.0,31.1818,31.1818,0.78,15.1484,2.0499
002103,广博股份,浙江,文教休闲,主板,20070110,20260508,8.29,-0.4802,53756859.0,4429122780.0,3217644025.0000005,44.2912278,32.176440250000006,0.79,26.9153,3.525
002105,信隆健康,深圳,摩托车,主板,20070112,20260508,6.77,1.1958,31708384.0,2479458002.0,2467468501.0,24.79458002,24.67468501,0.5,,3.1045
601333,广深铁路,深圳,铁路,主板,20061222,20260508,3.17,0.0,165400934.0,22454812290.0,17917591290.0,224.5481229,179.1759129,0.56,15.749,0.776
002104,恒宝股份,江苏,通信设备,主板,20070110,20260508,14.88,0.6766,355768234.0,10540250292.0,8923559540.0,105.40250292,89.2355954,0.62,179.43,4.9387
002110,三钢闽光,福建,普钢,主板,20070126,20260508,3.46,0.8746,84813918.0,8404603745.0,8404603745.0,84.04603745,84.04603745,1.13,310.1876,0.4339
002108,沧州明珠,河北,塑料,主板,20070124,20260508,5.85,1.7391,885278558.0,9644299505.0,9637864505.0,96.44299505,96.37864505,1.31,62.7967,1.9137
002106,莱宝高科,深圳,元器件,主板,20070112,20260508,11.04,1.4706,133770182.99999999,7792210405.999999,7782123225.0,77.92210406,77.82123225,1.02,31.7914,1.3873
002109,ST兴化,陕西,化工原料,主板,20070126,20260508,3.47,-4.9315,6623536.0,4428656383.0,4428656383.0,44.28656383,44.28656383,0.1,,1.1298
601002,晋亿实业,浙江,机械基件,主板,20070126,20260508,6.11,-0.9724,192084113.0,5831632799.0,5831632799.0,58.31632799,58.31632799,1.03,24.0763,1.3278
601628,中国人寿,北京,保险,主板,20070109,20260508,37.31,-0.3472,1248262528.0,1054556143550.0,776925904300.0001,10545.5614355,7769.259043000001,0.7,6.8443,1.7627
002107,沃华医药,山东,中成药,主板,20070124,20260508,7.36,-1.9973,141810616.0,4248262656.0,4205459957.9999995,42.48262656,42.054599579999994,0.88,44.3844,6.2826
002111,威海广泰,山东,航空,主板,20070126,20260508,11.64,2.9178,245034082.0,6192600951.0,5689060895.0,61.92600951,56.89060895,0.74,47.9935,2.005
002121,科陆电子,深圳,电器仪表,主板,20070306,20260508,7.22,0.979,246190427.0,12025873783.0,10142208028.0,120.25873783,101.42208028,1.17,,33.8993
002112,三变科技,浙江,电气设备,主板,20070208,20260508,20.99,-1.3164,362189380.0,6173815609.0,5501049754.999999,61.73815609,55.01049754999999,0.89,443.0452,7.135
002114,罗平锌电,云南,铅锌,主板,20070215,20260508,9.45,1.0695,109202663.0,3056085273.0,3056043277.0,30.56085273,30.56043277,1.08,,4.2288
002115,三维通信,浙江,互联网,主板,20070215,20260508,14.7,-4.047,2165812394.0,11921572580.0,11057274320.0,119.2157258,110.5727432,0.85,,5.7711
002120,韵达股份,浙江,仓储物流,主板,20070306,20260508,7.89,-1.0038,337894595.0,22874698462.0,22211375014.0,228.74698462,222.11375014,0.45,19.5269,1.075
002116,中国海诚,上海,建筑工程,主板,20070215,20260508,9.85,0.3055,37144829.0,4588071383.0,4531067335.0,45.88071383,45.31067335,0.74,13.4741,1.6295
002117,东港股份,山东,广告包装,主板,20070302,20260508,10.63,1.9175,152413083.0,5567153752.0,5565289377.0,55.67153752,55.65289377,1.47,38.6166,3.7576
601166,兴业银行,福建,银行,主板,20070205,20260508,17.73,-0.1127,1508738481.0,375217459805.0,375217459805.0,3752.17459805,3752.17459805,0.76,4.8435,0.4507
002119,康强电子,浙江,半导体,主板,20070302,20260508,22.1,-1.0743,523704371.0,8293776400.0,8293776400.0,82.937764,82.937764,0.93,71.2092,5.9594
601003,柳钢股份,广西,普钢,主板,20070227,20260508,4.86,6.3457,369764714.0,12802317807.0,12455174952.0,128.02317807,124.55174952,6.77,19.079,1.3631
002124,天邦食品,浙江,农业综合,主板,20070403,20260508,2.58,-1.9011,265839021.0,5732589287.0,5088195073.0,57.32589287,50.88195073,0.6,,3.456
601005,重庆钢铁,重庆,普钢,主板,20070228,20260508,1.41,0.0,87623911.0,12480986911.0,11722227559.0,124.80986911,117.22227559,1.02,,0.9095
601318,中国平安,深圳,保险,主板,20070301,20260508,60.06,0.0333,4392260153.0,1087544978220.0,640243508885.0,10875.4497822,6402.43508885,0.66,8.0692,1.068
002123,梦网科技,辽宁,互联网,主板,20070328,20260508,9.9,1.1236,155927643.0,7973683641.0,7133267384.0,79.73683641,71.33267384,1.01,,5.24
601007,金陵饭店,江苏,酒店餐饮,主板,20070406,20260508,7.65,0.5256,74613603.0,2983500000.0,2983500000.0,29.835,29.835,0.53,47.0352,1.8466
002125,湘潭电化,湖南,化工原料,主板,20070403,20260508,15.27,-2.1154,523990772.0,9612638055.0,9612638055.0,96.12638055,96.12638055,0.9,42.638,2.8246
300318,博晖创新,北京,医疗保健,创业板,20120523,20260508,5.72,3.6232,69680263.0,4672670831.0,4532637521.0,46.72670831,45.32637521,2.05,,3.6533
002122,ST汇洲,浙江,机床制造,主板,20070328,20260508,2.95,-0.3378,48270181.0,5904426696.0,5863773891.0,59.04426696,58.63773891,0.98,128.5992,2.7055
002126,银轮股份,浙江,汽车配件,主板,20070418,20260508,49.76,0.5253,1036283984.0,42137066162.0,39520154821.0,421.37066162,395.20154821,0.94,44.0192,5.6328
601008,连云港,江苏,港口,主板,20070426,20260508,4.94,1.2295,78291376.0,6128751750.0,6128751750.0,61.2875175,61.2875175,1.7,35.9212,1.4494
002130,沃尔核材,深圳,电气设备,主板,20070420,20260508,23.58,-0.841,954540794.0,33009343996.0,27045134149.000004,330.09343996,270.45134149000006,0.86,28.8576,3.6073
002129,TCL中环,天津,电气设备,主板,20070420,20260508,8.93,0.7901,769073184.0,36105023853.0,36075233614.0,361.05023853,360.75233614,1.19,,1.8046
002127,南极电商,江苏,互联网,主板,20070418,20260508,3.06,0.3279,126792311.0,7511903432.999999,6103880963.0,75.11903432999999,61.03880963,0.78,,1.929
002131,利欧股份,浙江,互联网,主板,20070427,20260508,7.08,0.1414,3406031167.0,47944193217.0,41451973054.0,479.44193217,414.51973054,1.07,1420.8063,3.7162
002132,恒星科技,河南,钢加工,主板,20070427,20260508,5.72,10.0,1056642739.0,8016835673.0,8003346271.0,80.16835673,80.03346271,1.87,427.0123,2.268
002134,天津普林,天津,元器件,主板,20070516,20260508,29.5,5.5456,588641363.0,7276171755.0,7271452434.0,72.76171755,72.71452434,1.14,1527.1225,14.1967
002135,东南网架,浙江,钢加工,主板,20070530,20260508,9.35,0.0,429705441.0,10430130822.0,9760199413.0,104.30130822,97.60199413,0.68,212.9074,1.6819
002136,安纳达,安徽,化工原料,主板,20070530,20260508,15.47,-1.9645,173231150.0,3326359400.0,3317630606.9999995,33.263594,33.176306069999995,0.62,,3.0542
002133,广宇集团,浙江,全国地产,主板,20070427,20260508,3.38,1.1976,62079114.0,2616607312.0,2602161279.0,26.16607312,26.02161279,0.85,68.3806,0.9031
000338,潍柴动力,山东,汽车配件,主板,20070430,20260508,33.06,-5.5429,4838192087.0,288031847994.0,165415479307.0,2880.31847994,1654.15479307,1.1,26.3512,3.0203
002128,电投能源,内蒙,煤炭开采,主板,20070418,20260508,31.18,-0.447,532397072.00000006,69892261512.0,69892261512.0,698.92261512,698.92261512,1.02,12.8974,1.7603
