datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-09 10:30:00,27.41,28.99,27.369999999999923,27.70999999999998,8917800,251279912.9,002886
2026-06-09 11:30:00,27.749999999999982,28.16000000000014,27.59999999999982,27.86999999999993,2528400,70621568.8,002886
2026-06-09 14:00:00,27.799999999999983,28.25000000000022,27.629999999999686,27.65999999999988,2572100,71594448.0,002886
2026-06-09 15:00:00,27.669999999999987,28.070000000000373,27.65999999999964,27.979999999999865,2580400,72020501.0,002886
2026-06-10 10:30:00,27.42,29.45000000000004,27.15,28.95999999999998,10391700,297024201.0,002886
2026-06-10 11:30:00,28.98,29.220000000000105,28.74999999999979,28.84999999999994,2901700,84169961.0,002886
2026-06-10 14:00:00,28.859999999999985,28.920000000000183,28.45999999999969,28.82999999999998,2673700,76722037.60000001,002886
2026-06-10 15:00:00,28.81,28.87000000000028,28.509999999999632,28.699999999999992,3531600,101146373.74,002886
2026-06-11 10:30:00,28.11,28.56,27.50999999999998,27.81000000000002,7215400,201424734.0,002886
2026-06-11 11:30:00,27.83000000000001,28.260000000000097,27.509999999999778,27.55999999999992,2138400,59397169.0,002886
2026-06-11 14:00:00,27.56,28.07000000000023,27.39999999999974,27.799999999999887,2451700,68081338.0,002886
2026-06-11 15:00:00,27.78000000000001,27.940000000000325,27.55999999999955,27.79999999999985,2870900,79581572.25,002886
2026-06-12 10:30:00,28.36,28.73,27.38,28.03,5810000,163083365.5,002886
2026-06-12 11:30:00,28.04,28.25,27.83,27.84,2177300,61082600.0,002886
2026-06-12 14:00:00,27.84,27.87,27.4,27.43,2439900,67361548.35,002886
2026-06-12 15:00:00,27.43,27.53,27.2,27.4,3083200,84349111.0,002886
2026-06-15 10:30:00,27.58,29.45000000000008,27.5,29.36999999999994,10152800,291315946.14,002886
2026-06-15 11:30:00,29.369999999999987,29.450000000000195,29.05999999999987,29.439999999999923,2889500,84442329.0,002886
2026-06-15 14:00:00,29.439999999999984,29.4400000000002,28.91999999999972,28.939999999999927,2062600,59953584.0,002886
2026-06-15 15:00:00,28.939999999999976,29.5800000000003,28.849999999999703,29.39999999999991,4434800,130048557.8,002886
2026-06-16 10:30:00,29.38,30.000000000000004,28.819999999999965,29.560000000000056,6945300,203370431.0,002886
2026-06-16 11:30:00,29.55,30.14000000000023,29.519999999999857,29.950000000000085,4173700,124265865.6,002886
2026-06-16 14:00:00,29.97000000000001,29.97000000000025,29.419999999999696,29.50000000000008,3164200,93739447.0,002886
2026-06-16 15:00:00,29.51000000000001,30.49000000000042,29.499999999999684,30.370000000000097,7418500,222530947.0,002886
2026-06-17 10:30:00,30.01,32.500000000000014,29.550000000000004,31.710000000000065,16760100,530471219.0,002886
2026-06-17 11:30:00,31.72,31.87000000000012,31.3099999999998,31.670000000000023,4126100,130161088.0,002886
2026-06-17 14:00:00,31.67,31.67000000000017,31.13999999999975,31.31999999999999,3870500,121184611.0,002886
2026-06-17 15:00:00,31.31999999999999,31.330000000000272,31.00999999999961,31.090000000000007,4782000,148871714.70000002,002886
2026-06-18 10:30:00,31.2,32.15,31.01,31.8,9576800,304048328.5,002886
2026-06-18 11:30:00,31.79,32.49,31.57,32.18,5071300,162458012.75,002886
2026-06-18 14:00:00,32.19,32.82,31.87,32.53,4432200,143540581.0,002886
2026-06-18 15:00:00,32.53,32.57,32.12,32.19,4514600,145946466.0,002886
2026-06-22 10:30:00,32.15,32.23000000000008,30.7099999999999,31.88999999999993,14069800,441047983.98,002886
2026-06-22 11:30:00,31.89,32.17000000000017,31.499999999999822,32.07999999999989,3123500,99467379.0,002886
2026-06-22 14:00:00,32.08,32.31000000000015,31.77999999999977,32.17999999999984,3471200,111377577.0,002886
2026-06-22 15:00:00,32.190000000000005,32.520000000000095,32.029999999999795,32.38999999999991,4028200,130202301.0,002886
2026-06-23 10:30:00,32.39,33.28,31.77999999999999,32.96000000000002,8585400,279467122.0,002886
2026-06-23 11:30:00,32.959999999999965,33.17999999999999,32.400000000000006,32.64999999999996,2550300,83593265.3,002886
2026-06-23 14:00:00,32.68,32.879999999999946,32.45000000000001,32.620000000000005,2557500,83476663.0,002886
2026-06-23 15:00:00,32.6,32.62,32.18000000000006,32.49,3048300,98879242.0,002886
2026-06-24 10:30:00,32.22,32.400000000000006,31.369999999999976,31.769999999999943,6567600,209279261.1,002886
2026-06-24 11:30:00,31.75000000000001,31.78000000000008,31.19999999999975,31.55999999999992,3622800,113895265.8,002886
2026-06-24 14:00:00,31.57000000000001,31.89000000000029,31.249999999999726,31.77999999999996,3578600,113210860.0,002886
2026-06-24 15:00:00,31.800000000000008,31.89000000000035,31.34999999999952,31.399999999999945,4809500,152051357.0,002886
2026-06-25 10:30:00,31.22,31.44000000000001,30.39,30.529999999999937,7384400,227679892.4,002886
2026-06-25 11:30:00,30.500000000000004,30.62000000000009,30.07999999999976,30.3499999999999,3076100,93204256.0,002886
2026-06-25 14:00:00,30.33000000000001,30.63000000000021,30.26999999999972,30.31999999999986,2457200,74789636.0,002886
2026-06-25 15:00:00,30.330000000000016,30.5700000000003,30.329999999999547,30.349999999999845,3119700,94904146.0,002886
2026-06-26 10:30:00,30.33,31.050000000000008,29.909999999999915,30.039999999999985,5195800,157460229.25,002886
2026-06-26 11:30:00,30.000000000000018,30.19000000000013,29.14999999999976,29.37999999999997,3304900,97891711.0,002886
2026-06-26 14:00:00,29.380000000000027,29.57000000000024,29.14999999999973,29.36999999999998,2079400,61062312.0,002886
