datetime,日期,时间,代码,周期,开盘,最高,最低,收盘,成交量,成交额
2026-03-10 10:00:00,2026-03-10,20260310100000000,000690,30,4.79,4.87,4.75,4.86,35507601,170486976.78
2026-03-10 10:30:00,2026-03-10,20260310103000000,000690,30,4.87,4.89,4.84,4.84,18505283,90070012.76
2026-03-10 11:00:00,2026-03-10,20260310110000000,000690,30,4.84,4.85,4.8,4.8,8057043,38833028.12
2026-03-10 11:30:00,2026-03-10,20260310113000000,000690,30,4.81,4.82,4.8,4.82,4174600,20083263.0
2026-03-10 13:30:00,2026-03-10,20260310133000000,000690,30,4.82,4.83,4.78,4.78,9970852,47853538.58
2026-03-10 14:00:00,2026-03-10,20260310140000000,000690,30,4.78,4.79,4.78,4.79,4703400,22499035.0
2026-03-10 14:30:00,2026-03-10,20260310143000000,000690,30,4.79,4.79,4.78,4.79,5702200,27298248.0
2026-03-10 15:00:00,2026-03-10,20260310150000000,000690,30,4.78,4.81,4.78,4.8,8196701,39308189.8
2026-03-11 10:00:00,2026-03-11,20260311100000000,000690,30,4.81,4.83,4.72,4.82,36834902,175216428.57
2026-03-11 10:30:00,2026-03-11,20260311103000000,000690,30,4.82,4.91,4.81,4.89,33784900,164512943.0
2026-03-11 11:00:00,2026-03-11,20260311110000000,000690,30,4.88,4.97,4.88,4.93,28769550,142018488.5
2026-03-11 11:30:00,2026-03-11,20260311113000000,000690,30,4.93,4.98,4.93,4.98,19961578,98813616.32
2026-03-11 13:30:00,2026-03-11,20260311133000000,000690,30,4.98,5.1,4.97,4.97,32607450,163976749.0
2026-03-11 14:00:00,2026-03-11,20260311140000000,000690,30,4.98,5.03,4.97,5.03,12123000,60578833.0
2026-03-11 14:30:00,2026-03-11,20260311143000000,000690,30,5.02,5.04,5.01,5.03,11754400,59085266.0
2026-03-11 15:00:00,2026-03-11,20260311150000000,000690,30,5.04,5.05,5.02,5.04,24162100,121583060.9
2026-03-12 10:00:00,2026-03-12,20260312100000000,000690,30,5.07,5.1,5.01,5.02,57900051,292422311.55
2026-03-12 10:30:00,2026-03-12,20260312103000000,000690,30,5.02,5.07,5.02,5.03,19040250,95992170.98
2026-03-12 11:00:00,2026-03-12,20260312110000000,000690,30,5.02,5.04,5.0,5.02,13423149,67283602.5
2026-03-12 11:30:00,2026-03-12,20260312113000000,000690,30,5.01,5.01,4.97,4.98,13770164,68707127.36
2026-03-12 13:30:00,2026-03-12,20260312133000000,000690,30,4.97,5.05,4.97,5.04,13396603,67299469.12
2026-03-12 14:00:00,2026-03-12,20260312140000000,000690,30,5.05,5.1,5.05,5.08,23874600,121331993.3
2026-03-12 14:30:00,2026-03-12,20260312143000000,000690,30,5.07,5.11,5.07,5.08,14096600,71789350.0
2026-03-12 15:00:00,2026-03-12,20260312150000000,000690,30,5.09,5.11,5.08,5.1,14025309,71476114.94
2026-03-13 10:00:00,2026-03-13,20260313100000000,000690,30,5.09,5.09,4.95,4.99,48179428,240797393.44
2026-03-13 10:30:00,2026-03-13,20260313103000000,000690,30,4.98,5.02,4.98,4.99,13974099,69883178.81
2026-03-13 11:00:00,2026-03-13,20260313110000000,000690,30,5.0,5.01,4.95,5.0,15665931,77975251.07
2026-03-13 11:30:00,2026-03-13,20260313113000000,000690,30,5.0,5.02,4.97,4.99,7546900,37675918.0
2026-03-13 13:30:00,2026-03-13,20260313133000000,000690,30,5.0,5.0,4.96,4.97,8097700,40328803.0
2026-03-13 14:00:00,2026-03-13,20260313140000000,000690,30,4.97,4.98,4.94,4.95,11988800,59445892.0
2026-03-13 14:30:00,2026-03-13,20260313143000000,000690,30,4.96,4.97,4.93,4.94,9885900,48911782.0
2026-03-13 15:00:00,2026-03-13,20260313150000000,000690,30,4.94,4.95,4.91,4.94,16109189,79411120.88
2026-03-16 10:00:00,2026-03-16,20260316100000000,000690,30,4.97,4.98,4.81,4.85,36390500,177664125.0
2026-03-16 10:30:00,2026-03-16,20260316103000000,000690,30,4.84,4.86,4.81,4.82,17879150,86486000.5
2026-03-16 11:00:00,2026-03-16,20260316110000000,000690,30,4.82,4.85,4.81,4.83,8645900,41750408.0
2026-03-16 11:30:00,2026-03-16,20260316113000000,000690,30,4.82,4.83,4.81,4.83,5013800,24168914.0
2026-03-16 13:30:00,2026-03-16,20260316133000000,000690,30,4.82,4.85,4.8,4.81,9999800,48225574.0
2026-03-16 14:00:00,2026-03-16,20260316140000000,000690,30,4.8,4.81,4.78,4.78,8937800,42837604.0
2026-03-16 14:30:00,2026-03-16,20260316143000000,000690,30,4.78,4.8,4.78,4.8,6665600,31922969.0
2026-03-16 15:00:00,2026-03-16,20260316150000000,000690,30,4.8,4.83,4.79,4.82,6813600,32768202.0
2026-03-17 10:00:00,2026-03-17,20260317100000000,000690,30,4.8,4.84,4.76,4.84,31415100,150687665.0
2026-03-17 10:30:00,2026-03-17,20260317103000000,000690,30,4.84,4.86,4.78,4.83,18226106,87973732.44
2026-03-17 11:00:00,2026-03-17,20260317110000000,000690,30,4.83,4.87,4.82,4.86,7807787,37821982.95
2026-03-17 11:30:00,2026-03-17,20260317113000000,000690,30,4.87,4.87,4.82,4.83,6252800,30274794.0
2026-03-17 13:30:00,2026-03-17,20260317133000000,000690,30,4.83,4.84,4.79,4.8,5561700,26770546.0
2026-03-17 14:00:00,2026-03-17,20260317140000000,000690,30,4.81,4.81,4.78,4.79,4965873,23787053.94
2026-03-17 14:30:00,2026-03-17,20260317143000000,000690,30,4.78,4.8,4.75,4.75,10372000,49469205.0
2026-03-17 15:00:00,2026-03-17,20260317150000000,000690,30,4.75,4.77,4.74,4.75,9000100,42802933.0
2026-03-18 10:00:00,2026-03-18,20260318100000000,000690,30,4.77,4.87,4.77,4.82,33977277,164420764.68
2026-03-18 10:30:00,2026-03-18,20260318103000000,000690,30,4.82,4.83,4.76,4.78,12014700,57594892.0
2026-03-18 11:00:00,2026-03-18,20260318110000000,000690,30,4.78,4.79,4.76,4.78,6535100,31190922.0
2026-03-18 11:30:00,2026-03-18,20260318113000000,000690,30,4.78,4.78,4.75,4.76,5434200,25905020.0
2026-03-18 13:30:00,2026-03-18,20260318133000000,000690,30,4.77,4.78,4.76,4.78,3688700,17600368.0
2026-03-18 14:00:00,2026-03-18,20260318140000000,000690,30,4.78,4.81,4.77,4.8,5028300,24098416.0
2026-03-18 14:30:00,2026-03-18,20260318143000000,000690,30,4.8,4.81,4.79,4.81,4341200,20846021.0
2026-03-18 15:00:00,2026-03-18,20260318150000000,000690,30,4.81,4.81,4.79,4.79,8414600,40404740.0
2026-03-19 10:00:00,2026-03-19,20260319100000000,000690,30,4.76,4.86,4.76,4.85,30599400,147587243.0
2026-03-19 10:30:00,2026-03-19,20260319103000000,000690,30,4.85,4.85,4.79,4.85,11032500,53207835.0
2026-03-19 11:00:00,2026-03-19,20260319110000000,000690,30,4.84,4.89,4.83,4.84,16368900,79588759.0
2026-03-19 11:30:00,2026-03-19,20260319113000000,000690,30,4.84,4.86,4.82,4.84,5364800,25956009.0
2026-03-19 13:30:00,2026-03-19,20260319133000000,000690,30,4.84,4.85,4.81,4.82,7529143,36365808.12
2026-03-19 14:00:00,2026-03-19,20260319140000000,000690,30,4.83,4.84,4.79,4.81,8295500,39920753.0
2026-03-19 14:30:00,2026-03-19,20260319143000000,000690,30,4.81,4.84,4.8,4.81,5533900,26687663.0
2026-03-19 15:00:00,2026-03-19,20260319150000000,000690,30,4.8,4.82,4.79,4.82,11219303,53862049.4
2026-03-20 10:00:00,2026-03-20,20260320100000000,000690,30,4.78,5.05,4.77,4.89,73893240,365683359.82
2026-03-20 10:30:00,2026-03-20,20260320103000000,000690,30,4.89,4.93,4.85,4.92,18546906,90646299.6
2026-03-20 11:00:00,2026-03-20,20260320110000000,000690,30,4.92,4.95,4.88,4.93,8166405,40106956.5
2026-03-20 11:30:00,2026-03-20,20260320113000000,000690,30,4.92,5.03,4.92,5.01,18112229,90399740.27
2026-03-20 13:30:00,2026-03-20,20260320133000000,000690,30,5.02,5.03,4.97,4.98,11351603,56676390.39
