datetime,日期,时间,代码,周期,开盘,最高,最低,收盘,成交量,成交额
2026-03-10 09:35:00,2026-03-10,20260310093500000,600210,5,7.35,7.41,7.35,7.38,2201100,16253265.0
2026-03-10 09:40:00,2026-03-10,20260310094000000,600210,5,7.38,7.38,7.36,7.37,1108800,8173980.0
2026-03-10 09:45:00,2026-03-10,20260310094500000,600210,5,7.37,7.38,7.36,7.38,722500,5324635.0
2026-03-10 09:50:00,2026-03-10,20260310095000000,600210,5,7.37,7.39,7.36,7.37,1220401,9000363.0
2026-03-10 09:55:00,2026-03-10,20260310095500000,600210,5,7.38,7.38,7.35,7.35,1204400,8868631.0
2026-03-10 10:00:00,2026-03-10,20260310100000000,600210,5,7.35,7.36,7.34,7.34,673800,4951598.0
2026-03-10 10:05:00,2026-03-10,20260310100500000,600210,5,7.34,7.35,7.33,7.33,803100,5895638.0
2026-03-10 10:10:00,2026-03-10,20260310101000000,600210,5,7.33,7.34,7.32,7.33,1010000,7402574.0
2026-03-10 10:15:00,2026-03-10,20260310101500000,600210,5,7.34,7.35,7.32,7.34,686400,5031743.0
2026-03-10 10:20:00,2026-03-10,20260310102000000,600210,5,7.35,7.35,7.32,7.33,464200,3403715.0
2026-03-10 10:25:00,2026-03-10,20260310102500000,600210,5,7.33,7.33,7.32,7.32,397900,2915030.0
2026-03-10 10:30:00,2026-03-10,20260310103000000,600210,5,7.32,7.33,7.31,7.31,654000,4786974.0
2026-03-10 10:35:00,2026-03-10,20260310103500000,600210,5,7.31,7.32,7.31,7.31,517400,3783095.0
2026-03-10 10:40:00,2026-03-10,20260310104000000,600210,5,7.31,7.32,7.3,7.31,530700,3877891.0
2026-03-10 10:45:00,2026-03-10,20260310104500000,600210,5,7.31,7.32,7.3,7.3,343200,2507215.0
2026-03-10 10:50:00,2026-03-10,20260310105000000,600210,5,7.31,7.31,7.29,7.29,517600,3778259.0
2026-03-10 10:55:00,2026-03-10,20260310105500000,600210,5,7.3,7.3,7.29,7.29,553200,4033752.0
2026-03-10 11:00:00,2026-03-10,20260310110000000,600210,5,7.29,7.31,7.29,7.3,265700,1938549.0
2026-03-10 11:05:00,2026-03-10,20260310110500000,600210,5,7.3,7.31,7.29,7.3,230800,1686064.0
2026-03-10 11:10:00,2026-03-10,20260310111000000,600210,5,7.3,7.3,7.29,7.3,250700,1829691.0
2026-03-10 11:15:00,2026-03-10,20260310111500000,600210,5,7.3,7.32,7.3,7.3,532700,3892685.0
2026-03-10 11:20:00,2026-03-10,20260310112000000,600210,5,7.3,7.32,7.3,7.31,149600,1093382.0
2026-03-10 11:25:00,2026-03-10,20260310112500000,600210,5,7.31,7.32,7.3,7.31,169000,1235268.0
