datetime,日期,时间,代码,周期,开盘,最高,最低,收盘,成交量,成交额
2026-03-10 09:35:00,2026-03-10,20260310093500000,002739,5,10.19,10.29,10.19,10.28,5158234,52850685.9
2026-03-10 09:40:00,2026-03-10,20260310094000000,002739,5,10.27,10.3,10.26,10.29,2960100,30423351.0
2026-03-10 09:45:00,2026-03-10,20260310094500000,002739,5,10.28,10.29,10.24,10.25,1384100,14202555.0
2026-03-10 09:50:00,2026-03-10,20260310095000000,002739,5,10.24,10.25,10.24,10.25,669900,6864541.0
2026-03-10 09:55:00,2026-03-10,20260310095500000,002739,5,10.24,10.26,10.24,10.25,773100,7921829.0
2026-03-10 10:00:00,2026-03-10,20260310100000000,002739,5,10.25,10.25,10.23,10.24,808000,8273448.0
2026-03-10 10:05:00,2026-03-10,20260310100500000,002739,5,10.24,10.24,10.21,10.22,1049900,10732965.0
2026-03-10 10:10:00,2026-03-10,20260310101000000,002739,5,10.22,10.24,10.21,10.23,496900,5079773.0
2026-03-10 10:15:00,2026-03-10,20260310101500000,002739,5,10.23,10.24,10.22,10.22,213800,2186884.0
2026-03-10 10:20:00,2026-03-10,20260310102000000,002739,5,10.23,10.24,10.22,10.24,651300,6663017.0
2026-03-10 10:25:00,2026-03-10,20260310102500000,002739,5,10.23,10.24,10.23,10.23,232100,2374950.0
2026-03-10 10:30:00,2026-03-10,20260310103000000,002739,5,10.24,10.24,10.19,10.21,1460200,14913339.0
2026-03-10 10:35:00,2026-03-10,20260310103500000,002739,5,10.2,10.21,10.2,10.2,392000,4000322.0
2026-03-10 10:40:00,2026-03-10,20260310104000000,002739,5,10.2,10.22,10.2,10.21,431800,4406999.0
2026-03-10 10:45:00,2026-03-10,20260310104500000,002739,5,10.21,10.22,10.2,10.21,251100,2564404.0
2026-03-10 10:50:00,2026-03-10,20260310105000000,002739,5,10.21,10.21,10.19,10.19,478100,4876153.0
2026-03-10 10:55:00,2026-03-10,20260310105500000,002739,5,10.19,10.2,10.19,10.2,335700,3423390.0
2026-03-10 11:00:00,2026-03-10,20260310110000000,002739,5,10.2,10.21,10.19,10.19,314000,3201536.0
2026-03-10 11:05:00,2026-03-10,20260310110500000,002739,5,10.19,10.22,10.19,10.21,376800,3844900.0
2026-03-10 11:10:00,2026-03-10,20260310111000000,002739,5,10.21,10.21,10.2,10.2,315450,3219260.0
2026-03-10 11:15:00,2026-03-10,20260310111500000,002739,5,10.21,10.21,10.2,10.2,141850,1447077.0
2026-03-10 11:20:00,2026-03-10,20260310112000000,002739,5,10.2,10.21,10.2,10.21,427900,4366216.0
2026-03-10 11:25:00,2026-03-10,20260310112500000,002739,5,10.21,10.22,10.2,10.22,159100,1623915.0
2026-03-10 11:30:00,2026-03-10,20260310113000000,002739,5,10.22,10.22,10.21,10.21,96800,988537.0
