datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-08 10:00:00,7.300000000000001,7.439999999999996,7.2200000000000015,7.419999999999999,8265200,60785663.75,000917
2026-06-08 10:30:00,7.420000000000002,7.429999999999994,7.350000000000008,7.37,2545300,18796409.15,000917
2026-06-08 11:00:00,7.360000000000003,7.429999999999993,7.330000000000009,7.330000000000002,2299500,16939827.450000003,000917
2026-06-08 11:30:00,7.330000000000005,7.359999999999994,7.280000000000013,7.290000000000003,1373300,10045256.0,000917
2026-06-08 13:30:00,7.290000000000006,7.299999999999995,7.190000000000016,7.200000000000005,3918000,28353342.0,000917
2026-06-08 14:00:00,7.200000000000007,7.219999999999996,7.110000000000018,7.150000000000006,4415600,31625943.0,000917
2026-06-08 14:30:00,7.150000000000008,7.249999999999995,7.130000000000019,7.230000000000004,3363100,24146394.0,000917
2026-06-08 15:00:00,7.2200000000000095,7.239999999999995,7.160000000000022,7.190000000000005,3477000,25023077.0,000917
2026-06-09 10:00:00,7.25,7.28,7.080000000000001,7.219999999999999,6720800,48048347.05,000917
2026-06-09 10:30:00,7.219999999999998,7.219999999999994,7.160000000000003,7.209999999999999,2475100,17794685.36,000917
2026-06-09 11:00:00,7.209999999999997,7.2199999999999935,7.100000000000004,7.11,3378200,24128952.0,000917
2026-06-09 11:30:00,7.1,7.119999999999995,7.060000000000005,7.080000000000002,3676900,26065845.0,000917
2026-06-09 13:30:00,7.070000000000001,7.119999999999996,6.960000000000009,7.010000000000004,8161200,57367557.31,000917
2026-06-09 14:00:00,7.000000000000003,7.069999999999993,7.000000000000008,7.000000000000004,3192700,22453111.0,000917
2026-06-09 14:30:00,7.000000000000004,7.089999999999993,7.000000000000009,7.0900000000000025,3103600,21920692.0,000917
2026-06-09 15:00:00,7.080000000000002,7.089999999999993,7.050000000000009,7.070000000000003,4747100,33561470.26,000917
2026-06-10 10:00:00,7.0,7.029999999999999,6.920000000000004,7.029999999999999,9566800,66675221.080000006,000917
2026-06-10 10:30:00,7.01,7.0399999999999965,6.9100000000000055,6.930000000000001,3840200,26740129.00000001,000917
2026-06-10 11:00:00,6.9300000000000015,6.939999999999999,6.880000000000006,6.880000000000002,3080100,21267311.04000001,000917
2026-06-10 11:30:00,6.890000000000002,6.899999999999999,6.840000000000007,6.880000000000002,3743900,25690345.640000008,000917
2026-06-10 13:30:00,6.870000000000003,6.889999999999998,6.830000000000008,6.880000000000002,2478700,16979487.00000001,000917
2026-06-10 14:00:00,6.890000000000002,6.929999999999997,6.8500000000000085,6.920000000000001,2315700,15943450.00000002,000917
2026-06-10 14:30:00,6.920000000000002,6.939999999999997,6.890000000000009,6.900000000000001,2127800,14700579.00000002,000917
2026-06-10 15:00:00,6.900000000000002,6.949999999999997,6.900000000000008,6.920000000000001,3468200,23989184.790000018,000917
2026-06-11 10:00:00,6.86,6.9,6.680000000000007,6.760000000000005,8908000,60378213.42,000917
2026-06-11 10:30:00,6.76,6.769999999999998,6.660000000000012,6.680000000000007,4726800,31654046.0,000917
2026-06-11 11:00:00,6.670000000000001,6.699999999999998,6.650000000000012,6.680000000000007,2525700,16841904.0,000917
2026-06-11 11:30:00,6.670000000000002,6.679999999999999,6.600000000000013,6.640000000000008,3369000,22344357.0,000917
2026-06-11 13:30:00,6.6300000000000034,6.679999999999998,6.630000000000014,6.640000000000008,2937700,19546667.0,000917
2026-06-11 14:00:00,6.640000000000004,6.689999999999997,6.630000000000015,6.660000000000007,1820800,12125558.0,000917
2026-06-11 14:30:00,6.670000000000004,6.679999999999997,6.610000000000015,6.630000000000008,2790600,18517254.0,000917
2026-06-11 15:00:00,6.640000000000004,6.669999999999997,6.620000000000015,6.650000000000008,4671400,31048511.8,000917
2026-06-12 10:00:00,6.73,6.77,6.63,6.69,6316700,42271742.1,000917
2026-06-12 10:30:00,6.69,6.81,6.69,6.78,5660200,38335412.0,000917
2026-06-12 11:00:00,6.78,6.87,6.77,6.85,3259300,22229032.0,000917
2026-06-12 11:30:00,6.85,6.87,6.84,6.86,2478400,16993808.0,000917
2026-06-12 13:30:00,6.86,6.9,6.85,6.87,3340600,22963918.0,000917
2026-06-12 14:00:00,6.87,6.87,6.79,6.8,2271200,15499365.23,000917
2026-06-12 14:30:00,6.79,6.84,6.78,6.81,2492300,16965293.810000002,000917
2026-06-12 15:00:00,6.8,6.83,6.79,6.83,4293000,29223632.6,000917
2026-06-15 10:00:00,6.98,7.189999999999998,6.960000000000001,7.070000000000001,13801900,98012158.62,000917
2026-06-15 10:30:00,7.07,7.109999999999996,6.960000000000009,6.980000000000003,4295400,30170687.36,000917
2026-06-15 11:00:00,6.980000000000001,6.9999999999999964,6.950000000000009,6.970000000000003,1677200,11699642.0,000917
2026-06-15 11:30:00,6.9700000000000015,6.969999999999997,6.9300000000000095,6.930000000000004,1154700,8027065.0,000917
2026-06-15 13:30:00,6.940000000000002,7.009999999999996,6.91000000000001,7.000000000000003,2682400,18670236.0,000917
2026-06-15 14:00:00,7.010000000000001,7.019999999999996,6.980000000000009,7.000000000000004,1892900,13250812.0,000917
2026-06-15 14:30:00,6.990000000000001,7.0399999999999965,6.990000000000009,7.030000000000004,1744600,12247879.0,000917
2026-06-15 15:00:00,7.030000000000001,7.069999999999996,7.020000000000009,7.060000000000003,3576700,25244916.5,000917
2026-06-16 10:00:00,7.029999999999999,7.079999999999995,6.8900000000000015,7.040000000000001,9485200,66065054.7,000917
2026-06-16 10:30:00,7.0399999999999965,7.179999999999991,7.04,7.16,6810900,48536349.92,000917
2026-06-16 11:00:00,7.1599999999999975,7.1999999999999895,7.140000000000002,7.18,3165100,22705168.0,000917
2026-06-16 11:30:00,7.169999999999997,7.17999999999999,7.140000000000003,7.140000000000001,1364400,9762739.0,000917
2026-06-16 13:30:00,7.149999999999998,7.17999999999999,7.110000000000005,7.120000000000001,2440600,17438947.0,000917
2026-06-16 14:00:00,7.119999999999998,7.119999999999991,7.080000000000005,7.100000000000001,2197800,15592934.0,000917
2026-06-16 14:30:00,7.109999999999999,7.149999999999991,7.080000000000005,7.130000000000001,1988600,14160950.0,000917
2026-06-16 15:00:00,7.129999999999998,7.149999999999991,7.120000000000005,7.130000000000001,2784400,19868410.0,000917
2026-06-17 10:00:00,7.09,7.139999999999999,7.040000000000003,7.05,5752200,40698423.85000002,000917
2026-06-17 10:30:00,7.050000000000001,7.089999999999996,7.020000000000004,7.0200000000000005,2298700,16216289.00000002,000917
2026-06-17 11:00:00,7.020000000000002,7.029999999999998,6.970000000000005,6.980000000000001,3576900,25039498.000000007,000917
2026-06-17 11:30:00,6.980000000000003,6.989999999999998,6.900000000000006,6.930000000000002,3146100,21870130.39000002,000917
2026-06-17 13:30:00,6.930000000000003,6.949999999999998,6.880000000000007,6.890000000000003,3527300,24388640.00000001,000917
2026-06-17 14:00:00,6.890000000000004,6.919999999999999,6.850000000000008,6.8800000000000034,4052100,27911370.000000007,000917
2026-06-17 14:30:00,6.890000000000004,6.9,6.840000000000008,6.860000000000004,2303400,15822539.54000002,000917
2026-06-17 15:00:00,6.8700000000000045,6.919999999999999,6.870000000000007,6.900000000000003,3654100,25206705.720000017,000917
2026-06-18 10:00:00,7.15,7.39,7.01,7.23,26613600,191327343.82,000917
2026-06-18 10:30:00,7.24,7.24,7.15,7.18,4236600,30497190.0,000917
2026-06-18 11:00:00,7.18,7.21,7.11,7.16,2539300,18191095.58,000917
2026-06-18 11:30:00,7.15,7.16,7.07,7.07,2462700,17479670.92,000917
2026-06-18 13:30:00,7.08,7.11,7.05,7.1,3196800,22646628.68,000917
2026-06-18 14:00:00,7.1,7.1,7.04,7.06,1967300,13901363.0,000917
2026-06-18 14:30:00,7.05,7.08,7.04,7.06,2097700,14807946.1,000917
2026-06-18 15:00:00,7.06,7.09,7.04,7.06,3766300,26579359.9,000917
2026-06-22 10:00:00,7.01,7.769999999999985,6.94,7.769999999999999,46923500,352488764.89,000917
2026-06-22 10:30:00,7.769999999999999,7.769999999999984,7.5800000000000125,7.649999999999999,18162100,139490657.35999995,000917
2026-06-22 11:00:00,7.639999999999999,7.649999999999979,7.480000000000019,7.490000000000002,6753500,51061945.09,000917
2026-06-22 11:30:00,7.490000000000002,7.639999999999979,7.49000000000002,7.560000000000001,2941800,22224429.0,000917
2026-06-22 13:30:00,7.560000000000003,7.589999999999979,7.5300000000000225,7.530000000000003,2615000,19746945.0,000917
2026-06-22 14:00:00,7.530000000000003,7.579999999999978,7.510000000000025,7.570000000000002,2438900,18388499.84,000917
2026-06-22 14:30:00,7.570000000000004,7.619999999999977,7.570000000000025,7.590000000000002,2802400,21305465.0,000917
2026-06-22 15:00:00,7.580000000000004,7.629999999999977,7.570000000000026,7.580000000000002,3929700,29880424.2,000917
2026-06-23 10:00:00,7.7,8.069999999999995,7.680000000000001,7.770000000000002,42015000,332064649.7700001,000917
2026-06-23 10:30:00,7.77,7.84999999999999,7.740000000000015,7.850000000000001,7147000,55642186.68000022,000917
2026-06-23 11:00:00,7.850000000000003,7.939999999999988,7.810000000000017,7.850000000000002,5466000,43031904.10000023,000917
2026-06-23 11:30:00,7.850000000000004,7.899999999999999,7.800000000000001,7.81,4285500,33618248.000000045,000917
2026-06-23 13:30:00,7.819999999999999,7.8199999999999985,7.730000000000004,7.750000000000002,4126200,32017739.42,000917
2026-06-23 14:00:00,7.740000000000001,7.81,7.69,7.75,4072500,31508298.0,000917
2026-06-23 14:30:00,7.74,7.76,7.680000000000003,7.680000000000001,3298200,25458852.72,000917
2026-06-23 15:00:00,7.680000000000002,7.77,7.6700000000000035,7.74,7188000,55542303.04,000917
2026-06-24 10:00:00,7.75,7.849999999999999,7.51000000000001,7.580000000000004,19387800,148407709.6,000917
2026-06-24 10:30:00,7.590000000000003,7.589999999999995,7.390000000000016,7.430000000000008,9825000,73461345.2,000917
2026-06-24 11:00:00,7.420000000000005,7.499999999999994,7.39000000000002,7.410000000000008,4441200,33036109.0,000917
2026-06-24 11:30:00,7.410000000000005,7.429999999999993,7.33000000000002,7.420000000000008,3613100,26697792.0,000917
2026-06-24 13:30:00,7.430000000000004,7.459999999999991,7.38000000000002,7.430000000000007,4249300,31491469.95,000917
2026-06-24 14:00:00,7.430000000000003,7.459999999999991,7.39000000000002,7.400000000000008,3429300,25453892.630000003,000917
2026-06-24 14:30:00,7.400000000000004,7.429999999999991,7.350000000000021,7.420000000000006,4572100,33842753.0,000917
2026-06-24 15:00:00,7.4200000000000035,7.44999999999999,7.410000000000021,7.430000000000006,4804200,35694438.620000005,000917
2026-06-25 10:00:00,7.39,7.39,7.240000000000005,7.29,13256200,96895349.31,000917
2026-06-25 10:30:00,7.29,7.309999999999994,7.210000000000011,7.2200000000000015,6296000,45631933.69,000917
2026-06-25 11:00:00,7.2200000000000015,7.309999999999992,7.180000000000011,7.250000000000001,3823800,27699271.02,000917
2026-06-25 11:30:00,7.250000000000001,7.259999999999993,7.2000000000000135,7.2200000000000015,1723300,12446610.0,000917
2026-06-25 13:30:00,7.2200000000000015,7.269999999999992,7.190000000000014,7.210000000000002,2979700,21513560.74,000917
2026-06-25 14:00:00,7.21,7.249999999999991,7.170000000000015,7.180000000000002,2333400,16807560.0,000917
2026-06-25 14:30:00,7.170000000000001,7.209999999999992,7.160000000000015,7.200000000000003,3524700,25320417.0,000917
2026-06-25 15:00:00,7.200000000000001,7.239999999999991,7.200000000000015,7.230000000000002,3723500,26895872.0,000917
2026-06-26 10:00:00,7.16,7.16,6.790000000000015,6.800000000000009,15713900,109061719.13,000917
2026-06-26 10:30:00,6.800000000000001,7.059999999999987,6.750000000000016,7.000000000000006,8956800,61814534.98,000917
2026-06-26 11:00:00,6.980000000000002,6.999999999999988,6.890000000000023,6.910000000000008,2328800,16155285.0,000917
2026-06-26 11:30:00,6.910000000000003,6.909999999999989,6.8100000000000245,6.84000000000001,2104100,14430703.0,000917
2026-06-26 13:30:00,6.840000000000004,6.879999999999988,6.820000000000024,6.840000000000009,2929900,20058154.0,000917
