datetime,日期,时间,代码,周期,开盘,最高,最低,收盘,成交量,成交额
2026-03-10 09:35:00,2026-03-10,20260310093500000,600782,5,4.08,4.1,4.06,4.07,4793600,19553286.0
2026-03-10 09:40:00,2026-03-10,20260310094000000,600782,5,4.07,4.07,4.03,4.05,4180500,16939672.0
2026-03-10 09:45:00,2026-03-10,20260310094500000,600782,5,4.05,4.07,4.03,4.06,2298000,9306292.0
2026-03-10 09:50:00,2026-03-10,20260310095000000,600782,5,4.06,4.08,4.05,4.07,1994800,8121993.0
2026-03-10 09:55:00,2026-03-10,20260310095500000,600782,5,4.07,4.07,4.05,4.05,1550300,6292099.0
2026-03-10 10:00:00,2026-03-10,20260310100000000,600782,5,4.06,4.06,4.05,4.06,1181300,4791560.0
2026-03-10 10:05:00,2026-03-10,20260310100500000,600782,5,4.06,4.07,4.05,4.06,1091900,4433666.0
2026-03-10 10:10:00,2026-03-10,20260310101000000,600782,5,4.05,4.05,4.03,4.04,3345500,13525736.0
2026-03-10 10:15:00,2026-03-10,20260310101500000,600782,5,4.05,4.05,4.04,4.04,2026300,8199227.0
2026-03-10 10:20:00,2026-03-10,20260310102000000,600782,5,4.05,4.05,4.03,4.03,2634500,10641966.0
2026-03-10 10:25:00,2026-03-10,20260310102500000,600782,5,4.04,4.05,4.03,4.05,834500,3371540.0
2026-03-10 10:30:00,2026-03-10,20260310103000000,600782,5,4.04,4.05,4.04,4.05,1207672,4880911.0
2026-03-10 10:35:00,2026-03-10,20260310103500000,600782,5,4.04,4.05,4.02,4.02,3604628,14530806.0
2026-03-10 10:40:00,2026-03-10,20260310104000000,600782,5,4.02,4.04,4.02,4.02,1820200,7333874.0
2026-03-10 10:45:00,2026-03-10,20260310104500000,600782,5,4.02,4.03,4.02,4.02,975200,3926240.0
2026-03-10 10:50:00,2026-03-10,20260310105000000,600782,5,4.03,4.03,4.02,4.03,843400,3392383.0
2026-03-10 10:55:00,2026-03-10,20260310105500000,600782,5,4.02,4.03,4.01,4.02,3706800,14898795.0
2026-03-10 11:00:00,2026-03-10,20260310110000000,600782,5,4.02,4.03,4.01,4.03,1480400,5949070.0
2026-03-10 11:05:00,2026-03-10,20260310110500000,600782,5,4.02,4.04,4.02,4.03,1292800,5212457.0
2026-03-10 11:10:00,2026-03-10,20260310111000000,600782,5,4.03,4.04,4.03,4.03,737500,2974066.0
2026-03-10 11:15:00,2026-03-10,20260310111500000,600782,5,4.04,4.04,4.03,4.03,598400,2413357.0
2026-03-10 11:20:00,2026-03-10,20260310112000000,600782,5,4.03,4.04,4.02,4.03,1069800,4311614.0
2026-03-10 11:25:00,2026-03-10,20260310112500000,600782,5,4.04,4.04,4.02,4.03,801300,3225726.0
