日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,9.7,10.15,9.7,9.84,20701056.0,204539581.54,1.6529,603327
2025-08-07,9.88,10.58,9.85,10.24,40819712.0,417975818.5,4.065,603327
2025-08-08,10.01,10.48,9.97,10.22,30289552.0,307747991.66,-0.1953,603327
2025-08-11,10.18,10.18,10.06,10.13,17989247.0,181949838.94,-0.8806,603327
2025-08-12,10.06,10.17,9.95,9.99,16967647.0,170359744.69,-1.382,603327
2025-08-13,9.99,10.06,9.93,10.0,12616146.0,125919947.21,0.1001,603327
2025-08-14,10.0,10.04,9.73,9.77,12586979.0,124068670.29,-2.3,603327
2025-08-15,9.77,9.98,9.69,9.95,10817952.0,107195092.0,1.8424,603327
2025-08-18,9.98,10.16,9.93,10.07,16437122.0,165487701.34,1.206,603327
2025-08-19,10.11,10.15,9.94,10.13,15753445.0,158559012.02,0.5958,603327
2025-08-20,10.18,10.89,10.1,10.69,51495436.0,545054974.39,5.5281,603327
2025-08-21,10.81,10.92,10.48,10.57,34617628.0,368942834.49,-1.1225,603327
2025-08-22,10.4,10.64,10.38,10.43,23193628.0,242143030.64,-1.3245,603327
2025-08-25,10.48,10.57,10.29,10.33,21046125.0,218515631.59,-0.9588,603327
2025-08-26,10.33,10.77,10.27,10.6,28591286.0,301299743.3,2.6137,603327
2025-08-27,10.63,10.69,10.36,10.4,29580411.0,312939656.01,-1.8868,603327
2025-08-28,10.38,10.47,10.08,10.45,18925193.0,194994578.35,0.4808,603327
2025-08-29,10.51,10.54,10.21,10.22,12846574.0,131908605.99,-2.201,603327
2025-09-01,10.28,10.5,10.26,10.39,12914746.0,133569263.38,1.6634,603327
2025-09-02,10.38,10.39,9.98,10.12,15949258.0,161523351.93,-2.5987,603327
2025-09-03,10.15,10.18,9.77,9.79,12385617.0,123301610.21,-3.2609,603327
2025-09-04,9.92,10.31,9.65,9.86,14596405.0,145447692.38,0.715,603327
2025-09-05,9.88,10.09,9.76,10.06,12189748.0,121537964.19,2.0284,603327
2025-09-08,10.07,10.13,9.95,10.08,11578615.0,116108852.44,0.1988,603327
2025-09-09,10.06,10.08,9.78,9.8,11181355.0,110469641.69,-2.7778,603327
2025-09-10,9.9,9.98,9.71,9.72,9528390.0,93431769.45,-0.8163,603327
