日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,5.22,5.34,5.15,5.3,142575254.0,749318528.6,1.5326,002044
2025-08-07,5.31,5.51,5.3,5.33,216712340.0,1173337549.01,0.566,002044
2025-08-08,5.31,5.32,5.21,5.22,114521461.0,600171767.64,-2.0638,002044
2025-08-11,5.22,5.27,5.2,5.25,68012736.0,356364432.12,0.5747,002044
2025-08-12,5.26,5.32,5.24,5.26,74439553.0,392093625.68,0.1905,002044
2025-08-13,5.27,5.28,5.2,5.24,86161998.0,450896092.14,-0.3802,002044
2025-08-14,5.24,5.25,5.13,5.13,85477517.0,443246644.53,-2.0992,002044
2025-08-15,5.12,5.58,5.11,5.51,238049252.0,1281698745.04,7.4074,002044
2025-08-18,5.54,5.6,5.47,5.53,169051393.0,935230767.74,0.363,002044
2025-08-19,5.5,5.75,5.45,5.62,176451822.0,995727538.69,1.6275,002044
2025-08-20,5.57,5.93,5.53,5.87,228416149.0,1322562288.0,4.4484,002044
2025-08-21,5.83,5.88,5.71,5.73,125988531.0,728442376.2,-2.385,002044
2025-08-22,5.76,5.85,5.72,5.82,109656688.0,635076917.53,1.5707,002044
2025-08-25,5.86,6.03,5.74,5.81,167696246.0,985146963.58,-0.1718,002044
2025-08-26,5.76,5.88,5.7,5.79,113037118.0,654855524.13,-0.3442,002044
2025-08-27,5.87,6.19,5.81,5.82,245229594.0,1471023990.15,0.5181,002044
2025-08-28,5.8,5.83,5.49,5.66,177485495.0,1002839100.94,-2.7491,002044
2025-08-29,5.7,5.8,5.65,5.74,126665800.0,724273401.24,1.4134,002044
2025-09-01,5.82,6.03,5.58,5.61,172760346.0,989334033.33,-2.2648,002044
2025-09-02,5.62,5.63,5.3,5.35,140383414.0,758589064.24,-4.6346,002044
2025-09-03,5.36,5.41,5.25,5.26,83763700.0,445341927.0,-1.6822,002044
2025-09-04,5.26,5.39,5.2,5.29,104156920.0,552768302.2,0.5703,002044
2025-09-05,5.28,5.34,5.2,5.34,69857055.0,368760482.56,0.9452,002044
2025-09-08,5.34,5.49,5.31,5.39,85744734.0,463442915.34,0.9363,002044
2025-09-09,5.37,5.38,5.25,5.26,80010051.0,423331501.47,-2.4119,002044
2025-09-10,5.28,5.32,5.25,5.28,42679301.0,225462741.28,0.3802,002044
2025-09-11,5.27,5.29,5.19,5.29,99105384.0,518852067.36,0.1894,002044
2025-09-12,5.3,5.34,5.25,5.26,63133041.0,333769525.5,-0.5671,002044
2025-09-15,5.25,5.27,5.15,5.19,80527152.0,418787328.64,-1.3308,002044
2025-09-16,5.19,5.32,5.17,5.28,84562792.0,443372499.6,1.7341,002044
2025-09-17,5.3,5.32,5.21,5.26,49697384.0,261341107.12,-0.3788,002044
2025-09-18,5.3,5.33,5.11,5.15,92729654.0,483534941.66,-2.0913,002044
2025-09-19,5.16,5.17,5.06,5.11,59086914.0,302165519.35,-0.7767,002044
2025-09-22,5.1,5.11,5.02,5.05,56885540.0,287251958.47,-1.1742,002044
2025-09-23,5.04,5.05,4.91,4.98,71598881.0,355170939.64,-1.3861,002044
2025-09-24,4.96,5.04,4.94,5.04,41132872.0,205954320.89,1.2048,002044
2025-09-25,5.02,5.1,5.0,5.04,43992320.0,222414882.6,0.0,002044
2025-09-26,5.01,5.03,4.95,4.96,54125397.0,269999151.68,-1.5873,002044
2025-09-29,4.97,5.01,4.89,5.0,40359497.0,199905348.01,0.8065,002044
2025-09-30,5.0,5.03,4.96,4.97,49890727.0,248443843.45,-0.6,002044
2025-10-09,5.02,5.32,4.98,5.2,166723097.0,870945524.27,4.6278,002044
2025-10-10,5.19,5.19,5.1,5.11,70153352.0,360290762.43,-1.7308,002044
2025-10-13,4.98,5.35,4.94,5.29,228475916.0,1194656605.34,3.5225,002044
