日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-08,5.26,5.27,5.17,5.19,102369482.0,532126123.67,-2.0755,002640
2025-08-11,5.16,5.2,5.16,5.2,77670000.0,402871721.84,0.1927,002640
2025-08-12,5.25,5.4,5.23,5.36,208100818.0,1109349703.92,3.0769,002640
2025-08-13,5.32,5.34,5.21,5.26,148109139.0,776382432.36,-1.8657,002640
2025-08-14,5.23,5.29,5.16,5.19,110966900.0,578538205.0,-1.3308,002640
2025-08-15,5.15,5.23,5.1,5.21,98846000.0,510915511.0,0.3854,002640
2025-08-18,5.21,5.26,5.18,5.24,126653730.0,663526140.2,0.5758,002640
2025-08-19,5.24,5.36,5.2,5.34,192791801.0,1020998845.79,1.9084,002640
2025-08-20,5.34,5.65,5.24,5.51,290804293.0,1584381396.06,3.1835,002640
2025-08-21,5.53,6.06,5.53,6.06,361312310.0,2124873312.22,9.9819,002640
2025-08-22,6.0,6.36,5.63,5.93,595094743.0,3597777069.13,-2.1452,002640
2025-08-25,5.98,6.48,5.85,6.19,510299963.0,3138007448.73,4.3845,002640
2025-08-26,6.02,6.04,5.86,5.97,305499522.0,1820673790.66,-3.5541,002640
2025-08-27,5.9,6.38,5.85,5.99,438001442.0,2667809554.08,0.335,002640
2025-08-28,5.87,5.96,5.5,5.8,327700300.0,1886867266.0,-3.172,002640
2025-08-29,5.76,5.86,5.64,5.66,177761242.0,1016497777.66,-2.4138,002640
2025-09-01,5.67,5.75,5.65,5.7,141757542.0,808295488.14,0.7067,002640
2025-09-02,5.69,5.69,5.44,5.5,152387800.0,846106936.0,-3.5088,002640
2025-09-03,5.52,5.56,5.3,5.33,128643400.0,699081373.0,-3.0909,002640
2025-09-04,5.3,5.51,5.28,5.42,157682942.0,855975087.48,1.6886,002640
2025-09-05,5.42,5.5,5.2,5.5,149549105.0,803474882.77,1.476,002640
2025-09-08,5.52,5.65,5.47,5.53,138833900.0,770998626.0,0.5455,002640
2025-09-09,5.53,5.81,5.45,5.78,285603194.0,1631766182.49,4.5208,002640
2025-09-10,5.7,5.78,5.61,5.67,169515541.0,958483331.51,-1.9031,002640
2025-09-11,5.6,5.78,5.46,5.69,183711154.0,1026943300.66,0.3527,002640
2025-09-12,5.65,5.78,5.61,5.7,168153213.0,962879436.32,0.1757,002640
2025-09-15,5.73,5.75,5.6,5.61,120803997.0,682196569.68,-1.5789,002640
2025-09-16,5.64,6.17,5.64,6.03,539789630.0,3256596879.14,7.4866,002640
2025-09-17,5.88,6.03,5.79,5.9,358105441.0,2115870753.9,-2.1559,002640
2025-09-18,5.9,5.96,5.61,5.71,262041262.0,1520989474.32,-3.2203,002640
2025-09-19,5.76,5.99,5.68,5.87,324641323.0,1899776218.65,2.8021,002640
2025-09-22,5.68,5.68,5.28,5.33,345118306.0,1864904167.75,-9.1993,002640
2025-09-23,5.23,5.26,4.91,5.05,239857497.0,1203484912.21,-5.2533,002640
2025-09-24,4.91,5.15,4.84,5.07,135359100.0,680806938.0,0.396,002640
2025-09-25,5.09,5.11,5.01,5.01,105806000.0,534310556.0,-1.1834,002640
2025-09-26,5.07,5.24,5.04,5.1,136029997.0,698212172.43,1.7964,002640
2025-09-29,5.04,5.05,4.87,5.0,110135700.0,547085475.0,-1.9608,002640
2025-09-30,5.0,5.08,4.97,4.97,85751700.0,428348965.0,-0.6,002640
2025-10-09,4.95,5.03,4.9,5.02,90233540.0,449776845.36,1.006,002640
2025-10-10,5.0,5.05,4.95,5.01,85437310.0,427905962.2,-0.1992,002640
2025-10-13,4.75,4.95,4.61,4.95,87220096.0,421300402.74,-1.1976,002640
2025-10-14,4.96,5.03,4.88,4.91,87900218.0,435510086.28,-0.8081,002640
2025-10-15,4.91,5.08,4.83,5.04,119814063.0,598211162.1,2.6477,002640
2025-10-16,4.99,5.02,4.9,4.92,75226300.0,371808883.0,-2.381,002640
2025-10-17,4.9,4.95,4.78,4.79,66677528.0,323196146.84,-2.6423,002640
2025-10-20,4.8,4.85,4.79,4.83,45490704.0,219385652.96,0.8351,002640
2025-10-21,4.83,4.88,4.78,4.88,53679400.0,259783555.0,1.0352,002640
2025-10-22,4.84,4.91,4.83,4.86,48194800.0,235025142.0,-0.4098,002640
2025-10-23,4.83,4.86,4.73,4.85,62345125.0,298540241.75,-0.2058,002640
2025-10-24,4.86,4.99,4.83,4.92,98204026.0,481917151.02,1.4433,002640
2025-10-27,5.02,5.18,4.93,5.12,211900797.0,1075151216.44,4.065,002640
2025-10-28,5.04,5.09,4.97,5.01,120335400.0,604587752.0,-2.1484,002640
