日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-12-08,14.1016555,14.2209925,13.49502575,14.07182125,70231322,977922225.56,0.5686,002532
2025-12-09,13.91270525,13.92265,13.087291,13.3060755,76627666,1034480516.74,-5.4417,002532
2025-12-10,13.2662965,13.5447495,13.13701475,13.47513625,37917798,508624411.48,1.2706,002532
2025-12-11,13.5049705,13.81325775,13.11712525,13.12707,50158851,673738154.48,-2.583,002532
2025-12-12,13.365744,13.57458375,13.21657275,13.5049705,49216689,663983825.53,2.8788,002532
2025-12-15,13.2265175,13.7436445,13.206628,13.45524675,32883660,446237423.81,-0.3682,002532
2025-12-16,13.2265175,13.35579925,12.967954,13.09723575,34798265,458555465.56,-2.6608,002532
2025-12-17,13.1469595,13.65414175,13.1469595,13.564639,42049833,568574881.58,3.5687,002532
2025-12-18,13.52486,13.81325775,13.445302,13.485081,32791559,448101470.82,-0.5865,002532
2025-12-19,13.485081,14.201103,13.3060755,14.13148975,55731736,779738039.25,4.7935,002532
2025-12-22,14.3403295,14.479556,14.0220975,14.32044,51562292,737086309.16,1.3371,002532
2025-12-23,14.2209925,14.758009,14.1414345,14.40994275,43386279,630896519.3,0.625,002532
2025-12-24,14.399998,14.7778985,14.23093725,14.678451,41036214,601119553.6,1.8634,002532
2025-12-25,14.479556,14.877346,14.3801085,14.86740125,35433584,523931308.25,1.2873,002532
2025-12-26,14.86740125,15.672926,14.76795375,15.4541415,54717876,843562712.22,3.9465,002532
2025-12-29,15.46408625,15.72264975,15.076241,15.34474925,60884231,941621513.22,-0.7079,002532
2025-12-30,15.06629625,16.3690585,14.917125,16.110495,70672011,1128618001.51,4.9903,002532
2025-12-31,16.0508265,16.428727,15.9116,16.0906055,44149042,715180842.31,-0.1235,002532
2026-01-05,16.4883955,17.025412,16.4486165,16.81657225,68506042,1150991650.9,4.5117,002532
2026-01-06,16.9657435,18.34806375,16.945854,18.1193345,73592081,1306970656.6,7.7469,002532
2026-01-07,18.18894775,18.8751355,17.6419865,18.42762175,89817541,1647244373.84,1.7014,002532
2026-01-08,17.9999975,18.1591135,17.23425175,17.542539,84769188,1504294862.33,-4.803,002532
2026-01-09,17.21436225,18.0397765,17.15469375,18.02983175,74865318,1337279295.09,2.7778,002532
2026-01-12,18.179003,18.3977875,17.3635335,17.741434,73508711,1312410534.86,-1.5996,002532
2026-01-13,17.701655,18.4375665,17.55248375,18.04972125,49430489,899817068.47,1.7377,002532
2026-01-14,18.14916875,18.78563275,17.781213,18.20883725,68219824,1252916645.16,0.8815,002532
2026-01-15,18.099445,19.3922625,18.06961075,18.50717975,70174519,1315749340.38,1.6384,002532
2026-01-16,18.4773455,19.24309125,17.83093675,17.90055,79355918,1467153043.38,-3.2778,002532
2026-01-19,17.781213,18.895025,17.781213,18.76574325,60286486,1120793342.89,4.8333,002532
2026-01-20,18.78563275,19.2729255,18.34806375,18.934804,63822418,1207082504.88,0.9009,002532
2026-01-21,18.815467,18.9944725,18.258561,18.52706925,58485903,1087770049.54,-2.1534,002532
2026-01-22,18.38784275,18.775688,18.16905825,18.62651675,34107051,633457568.1,0.5368,002532
2026-01-23,18.64640625,19.26298075,18.417677,19.09392,55122278,1050166118.12,2.5093,002532
2026-01-26,19.28287025,19.7502735,18.895025,19.30275975,73765399,1430772940.91,1.0938,002532
2026-01-27,18.9944725,19.28287025,18.32817425,18.735909,67388671,1273023848.67,-2.9366,002532
2026-01-28,18.88508025,20.605522,18.30828475,20.605522,104408004,2073057199.79,9.9788,002532
2026-01-29,20.61546675,21.759113,19.292815,20.3867375,123002204,2532774982.29,-1.0618,002532
2026-01-30,19.09392,19.42209675,18.34806375,18.74585375,120142133,2244087347.95,-8.0488,002532
2026-02-02,17.383423,18.88508025,17.303865,17.89060525,133212623,2441189720.75,-4.5623,002532
2026-02-03,17.90055,18.4773455,17.61215225,18.08950025,85272217,1537242310.81,1.1117,002532
2026-02-04,18.44751125,18.576793,17.91049475,18.1988925,55723532,1017630307.84,0.6047,002532
2026-02-05,17.95027375,18.1988925,17.10497,17.47292575,55754118,979668328.63,-3.9891,002532
2026-02-06,16.91601975,18.16905825,16.587843,17.8408815,71440426,1277047824.53,2.1059,002532
2026-02-09,18.04972125,18.10938975,17.701655,17.90055,32900328,591216967.26,0.3344,002532
2026-02-10,18.0397765,18.32817425,17.860771,17.9999975,33763809,612852805.96,0.5556,002532
2026-02-11,17.93,18.36,17.8,18.16,35356186,641616476.48,0.8889,002532
2026-02-12,18.12,18.17,17.74,17.9,45470998,816224851.75,-1.4317,002532
2026-02-13,17.75,17.79,17.02,17.12,63823382,1106038086.4,-4.3575,002532
2026-02-24,17.45,17.59,17.05,17.13,57088970,983461044.13,0.0584,002532
2026-02-25,17.14,18.22,17.13,17.96,69383141,1237470532.11,4.8453,002532
2026-02-26,18.18,18.2,17.31,17.65,54374984,956832526.78,-1.7261,002532
2026-02-27,17.52,18.29,17.42,17.67,46929964,834596677.23,0.1133,002532
2026-03-02,17.88,18.59,17.57,18.43,80125202,1452930818.84,4.3011,002532
2026-03-03,18.38,19.18,18.1,18.18,96231931,1784408572.6,-1.3565,002532
2026-03-04,18.52,19.59,18.49,18.92,114676196,2185476417.25,4.0704,002532
2026-03-05,19.37,19.93,19.0,19.19,107838654,2089045291.6,1.4271,002532
2026-03-06,18.79,18.79,17.65,18.29,84977861,1548359525.83,-4.6899,002532
2026-03-09,18.69,19.16,18.16,18.31,77967229,1447232673.04,0.1093,002532
2026-03-10,17.95,18.28,17.55,17.69,66637474,1180066331.22,-3.3861,002532
2026-03-11,17.78,18.77,17.72,18.7,88421160,1615386292.24,5.7094,002532
2026-03-12,18.9,19.98,18.55,19.48,88341257,1723597205.59,4.1711,002532
2026-03-13,19.64,20.0,18.5,18.66,67692480,1300857999.5,-4.2094,002532
2026-03-16,18.79,18.89,17.45,18.37,87330015,1584812175.21,-1.5541,002532
2026-03-17,18.4,18.84,17.47,17.52,53778388,967213081.9,-4.6271,002532
2026-03-18,17.35,17.57,16.66,16.96,71371079,1207374556.13,-3.1963,002532
2026-03-19,16.59,16.83,16.01,16.21,89843397,1464545785.09,-4.4222,002532
2026-03-20,16.2,16.2,15.35,15.41,95310999,1499946507.76,-4.9352,002532
2026-03-23,14.98,15.58,14.66,15.13,118204891,1788335189.14,-1.817,002532
