日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-12-08,52.08,52.47,51.9,51.97,2661200,138797062.0,-0.2304,001339
2025-12-09,51.56,52.77,51.51,51.73,2072864,107876288.64,-0.4618,001339
2025-12-10,51.4,51.5,50.3,51.0,2730400,138401306.0,-1.4112,001339
2025-12-11,51.08,51.08,49.65,49.66,2837500,142156271.0,-2.6275,001339
2025-12-12,49.81,49.92,48.87,49.68,2573500,127025731.0,0.0403,001339
2025-12-15,49.28,49.3,47.89,48.28,2946000,142993908.0,-2.818,001339
2025-12-16,48.25,48.25,47.01,47.27,2215300,104881287.0,-2.092,001339
2025-12-17,47.27,48.1,46.69,47.95,2447716,115862624.2,1.4385,001339
2025-12-18,47.44,48.2,47.35,47.64,1621400,77519557.0,-0.6465,001339
2025-12-19,47.65,48.4,47.65,48.01,2085800,100461548.0,0.7767,001339
2025-12-22,48.6,48.73,48.1,48.28,2094900,101437185.72,0.5624,001339
2025-12-23,48.27,48.35,47.7,47.94,1851700,88825854.0,-0.7042,001339
2025-12-24,47.78,48.64,47.77,48.57,2392300,115927800.0,1.3141,001339
2025-12-25,48.97,49.45,48.62,49.22,2384130,117027256.3,1.3383,001339
2025-12-26,49.03,49.24,48.5,48.91,2196581,107421512.68,-0.6298,001339
2025-12-29,48.54,49.8,48.51,49.17,2391400,117707007.0,0.5316,001339
2025-12-30,48.83,50.17,48.83,49.81,4102509,203662297.28,1.3016,001339
2025-12-31,50.5,52.0,50.35,51.11,5871286,299068794.96,2.6099,001339
2026-01-05,53.2,53.85,52.3,53.13,8732273,462178281.9,3.9523,001339
2026-01-06,53.78,54.68,52.8,54.08,9093484,490219099.6,1.7881,001339
2026-01-07,54.36,54.6,53.12,53.47,6219495,334665905.74,-1.128,001339
2026-01-08,53.55,54.0,52.94,53.39,4120621,220392164.83,-0.1496,001339
2026-01-09,53.04,54.62,52.74,54.18,6738084,361994740.84,1.4797,001339
2026-01-12,54.68,56.17,54.5,55.96,10078329,559254397.28,3.2853,001339
2026-01-13,55.97,55.98,53.48,53.71,7088640,385675680.4,-4.0207,001339
2026-01-14,54.7,55.79,54.08,55.04,8904236,489518297.4,2.4763,001339
2026-01-15,54.01,55.06,53.5,53.99,4219102,227848886.38,-1.9077,001339
2026-01-16,54.13,55.13,53.25,54.69,5013162,271860527.2,1.2965,001339
2026-01-19,54.69,54.9,53.86,54.4,3779100,205163117.74,-0.5303,001339
2026-01-20,54.33,54.53,52.7,53.28,3855542,205809330.38,-2.0588,001339
2026-01-21,52.75,54.25,52.58,53.9,3535540,189953313.6,1.1637,001339
2026-01-22,54.47,57.75,54.01,56.22,11283561,638850472.0,4.3043,001339
2026-01-23,56.47,56.49,55.02,55.47,5960900,330067064.0,-1.334,001339
2026-01-26,55.73,56.14,53.5,54.42,5059400,276497955.0,-1.8929,001339
2026-01-27,54.19,57.6,52.71,57.14,10501266,585475313.6,4.9982,001339
2026-01-28,57.41,58.98,56.46,57.19,11859400,685113232.8,0.0875,001339
2026-01-29,56.49,57.46,55.23,55.8,7110565,400877330.6,-2.4305,001339
