日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,7.50782844,7.64558676,7.4783088,7.58654748,13283970.0,102154853.2,0.9162,002996
2025-08-07,7.81286472,8.04902184,7.625907,7.75382544,45870043.0,364484581.16,2.2049,002996
2025-08-08,7.69478616,7.75382544,7.60622724,7.7243058,20340984.0,159123943.37,-0.3807,002996
2025-08-11,7.7243058,7.75382544,7.61606712,7.69478616,14654840.0,114367894.0,-0.3822,002996
2025-08-12,7.6751064,7.71446592,7.58654748,7.63574688,10211832.0,79192660.5,-0.7673,002996
2025-08-13,7.64558676,7.7735052,7.60622724,7.76366532,17368790.0,136254621.9,1.6753,002996
2025-08-14,7.76366532,7.80302484,7.5767076,7.58654748,13741190.0,107012385.1,-2.2814,002996
2025-08-15,7.55702784,7.8227046,7.55702784,7.7243058,15043870.0,117643953.0,1.8158,002996
2025-08-18,7.73414568,7.79318496,7.63574688,7.69478616,17427010.0,136150299.8,-0.3822,002996
2025-08-19,7.65542664,7.70462604,7.59638736,7.6751064,11918921.0,92762879.38,-0.2558,002996
2025-08-20,7.6751064,7.78334508,7.5767076,7.76366532,18039560.0,141804498.7,1.1538,002996
2025-08-21,7.76366532,7.7735052,7.625907,7.66526652,13745240.0,107337370.5,-1.2674,002996
2025-08-22,7.65542664,7.7243058,7.51766832,7.58654748,18056682.0,139276557.95,-1.027,002996
2025-08-25,7.58654748,7.69478616,7.55702784,7.60622724,18047660.0,139870459.3,0.2594,002996
2025-08-26,7.5767076,7.69478616,7.49798856,7.65542664,14937880.0,115837085.1,0.6468,002996
2025-08-27,7.65542664,7.70462604,7.38974988,7.39958976,16775228.0,128763945.48,-3.3419,002996
2025-08-28,7.39958976,7.51766832,7.14375288,7.37991,17174060.0,128059040.8,-0.266,002996
2025-08-29,7.37991,7.43894928,7.3307106,7.36023024,10561520.0,79257882.2,-0.2667,002996
2025-09-01,7.35039036,7.4783088,7.29135108,7.43894928,11197520.0,84273565.9,1.0695,002996
2025-09-02,7.43894928,7.49798856,7.29135108,7.45862904,13185340.0,99030905.7,0.2646,002996
2025-09-03,7.45862904,7.50782844,7.20279216,7.21263204,11587300.0,85950506.7,-3.2982,002996
2025-09-04,7.2323118,7.32087072,7.09455348,7.1831124,11325544.0,83081100.86,-0.4093,002996
2025-09-05,7.2323118,7.43894928,7.20279216,7.43894928,12614302.0,94212143.7,3.5616,002996
2025-09-08,7.46846892,7.56686772,7.45862904,7.54718796,11367264.0,86867505.06,1.455,002996
2025-09-09,7.5275082,7.66526652,7.48814868,7.59638736,12629330.0,97515471.4,0.6519,002996
2025-09-10,7.59638736,7.66526652,7.50782844,7.60622724,8172120.0,63002376.7,0.1295,002996
2025-09-11,7.60622724,7.63574688,7.46846892,7.59638736,9233100.0,70821822.3,-0.1294,002996
2025-09-12,7.625907,7.871904,7.58654748,7.76366532,23238260.0,182584927.8,2.2021,002996
2025-09-15,7.71446592,7.7735052,7.63574688,7.71446592,13819490.0,108261600.48,-0.6337,002996
2025-09-16,7.76366532,7.78334508,7.5275082,7.69478616,13926830.0,108053658.1,-0.2551,002996
2025-09-17,7.64558676,7.68494628,7.59638736,7.625907,11182320.0,86726019.0,-0.8951,002996
2025-09-18,7.63574688,7.63574688,7.1831124,7.24215168,20215168.0,151440588.54,-5.0323,002996
2025-09-19,7.26183144,7.27167132,7.01583444,7.05519396,13786427.0,99477514.49,-2.5815,002996
2025-09-22,7.05519396,7.11423324,6.92727552,7.04535408,9407200.0,67005684.1,-0.1395,002996
2025-09-23,7.00599456,7.07487372,6.79935708,6.87807612,12014770.0,84017378.8,-2.3743,002996
2025-09-24,6.85839636,6.9863148,6.79935708,6.96663504,8744810.0,61610452.6,1.2876,002996
2025-09-25,6.97647492,7.10439336,6.92727552,6.9863148,9353320.0,66637938.6,0.2825,002996
2025-09-26,6.9371154,7.09455348,6.887916,7.02567432,8375210.0,59917984.6,0.5634,002996
2025-09-29,7.1831124,7.34055048,7.05519396,7.25199156,13985880.0,102386087.8,3.2213,002996
2025-09-30,7.2815112,7.83254448,7.25199156,7.7735052,40058388.0,310231850.1,7.1913,002996
2025-10-09,7.81286472,7.871904,7.61606712,7.85222424,32358602.0,255551984.96,1.0127,002996
2025-10-10,7.81286472,7.8227046,7.68494628,7.73414568,20251870.0,159317585.9,-1.5038,002996
2025-10-13,7.5275082,7.76366532,7.4291094,7.75382544,20954515.0,162133524.8,0.2545,002996
2025-10-14,7.8227046,7.99982244,7.6751064,7.73414568,19952788.0,158661575.18,-0.2538,002996
2025-10-15,7.74398556,7.8227046,7.6751064,7.81286472,16507504.0,130301239.36,1.0178,002996
2025-10-16,7.81286472,7.85222424,7.61606712,7.64558676,13601740.0,106750184.2,-2.1411,002996
2025-10-17,7.5767076,7.69478616,7.34055048,7.37991,17885070.0,136274666.3,-3.4749,002996
2025-10-20,7.38974988,7.51766832,7.37991,7.50782844,12262850.0,92999315.8,1.7333,002996
2025-10-21,7.50782844,7.61606712,7.44878916,7.53734808,8861690.0,68040977.3,0.3932,002996
2025-10-22,7.4783088,7.63574688,7.43894928,7.56686772,9878670.0,75984952.1,0.3916,002996
2025-10-23,7.5275082,7.8227046,7.5275082,7.8227046,16025980.0,125600974.4,3.381,002996
2025-10-24,7.83254448,8.07854148,7.78334508,7.86206412,17165607.0,137407420.91,0.5031,002996
2025-10-27,7.85222424,7.88174388,7.68494628,7.7243058,14039039.0,110343866.64,-1.7522,002996
2025-10-28,7.79318496,7.80302484,7.63574688,7.68494628,9980178.0,78468321.9,-0.5096,002996
2025-10-29,7.64558676,7.89158376,7.56686772,7.88174388,16503902.0,130251179.11,2.5608,002996
2025-10-30,7.90142364,8.25565932,7.86206412,8.09822124,33037686.0,271371527.09,2.7466,002996
2025-10-31,8.04902184,8.09822124,7.94078316,7.98014268,17060991.0,138517012.51,-1.4581,002996
2025-11-03,8.02934208,8.14742064,7.871904,8.10806112,23087660.0,187895449.7,1.603,002996
2025-11-04,8.0687016,8.14742064,7.93094328,7.98998256,17354420.0,141590131.6,-1.4563,002996
2025-11-05,7.871904,8.02934208,7.79318496,7.98998256,13166813.0,106422852.25,0.0,002996
2025-11-06,8.0195022,8.45245692,7.9211034,8.4130974,35923456.0,302047958.06,5.2956,002996
2025-11-07,8.53117596,8.5606956,8.25565932,8.32453848,30069570.0,254959455.7,-1.0526,002996
2025-11-10,8.40325752,8.45245692,8.2162998,8.27533908,17109300.0,143997117.7,-0.591,002996
2025-11-11,8.24581944,8.28517896,8.09822124,8.17694028,15154440.0,125745590.8,-1.1891,002996
2025-11-12,8.15726052,8.4130974,8.0687016,8.2654992,24170230.0,202263437.7,1.083,002996
2025-11-13,8.2654992,8.43277716,8.23597956,8.32453848,23126820.0,196051424.4,0.7143,002996
2025-11-14,8.24581944,8.60005512,8.14742064,8.38357776,28030340.0,240576028.1,0.7092,002996
2025-11-17,8.363898,8.37373788,8.1671004,8.20645992,16899980.0,141529587.0,-2.1127,002996
2025-11-18,8.17694028,8.23597956,7.90142364,7.9703028,16527150.0,134323680.0,-2.8777,002996
2025-11-19,7.9703028,8.08838136,7.7243058,7.80302484,15375060.0,122407730.4,-2.0988,002996
2025-11-20,7.80302484,8.09822124,7.80302484,7.88174388,17049560.0,137917929.4,1.0088,002996
2025-11-21,7.80302484,7.80302484,7.2323118,7.25199156,23307404.0,176169245.74,-7.99,002996
2025-11-24,7.37007012,7.40942964,7.1831124,7.30119096,11527890.0,85224105.7,0.6784,002996
2025-11-25,7.45862904,7.56686772,7.40942964,7.46846892,9922930.0,75597808.6,2.2911,002996
2025-11-26,7.4783088,7.56686772,7.30119096,7.31103084,8821400.0,66462469.0,-2.108,002996
2025-11-27,7.37007012,7.49798856,7.34055048,7.35039036,8215890.0,61813635.1,0.5384,002996
2025-11-28,7.3307106,7.73414568,7.2815112,7.5275082,13040150.0,99647309.5,2.4096,002996
2025-12-01,7.60622724,7.8227046,7.51766832,7.55702784,12531620.0,97417538.2,0.3922,002996
2025-12-02,7.51766832,7.53734808,7.37007012,7.4783088,9618085.0,72743393.9,-1.0417,002996
2025-12-03,7.4783088,7.6751064,7.45862904,7.58654748,9868070.0,75996653.8,1.4474,002996
2025-12-04,7.5767076,7.63574688,7.38974988,7.40942964,9589300.0,72974768.6,-2.3346,002996
2025-12-05,7.41926952,7.64558676,7.40942964,7.63574688,14149450.0,108908824.9,3.0544,002996
2025-12-08,7.6751064,7.69478616,7.49798856,7.51766832,13277940.0,101669266.6,-1.5464,002996
2025-12-09,7.4783088,7.49798856,7.1831124,7.19295228,17638951.0,130186632.31,-4.3194,002996
2025-12-10,7.22247192,7.24215168,7.06503384,7.11423324,10646710.0,77242131.0,-1.0944,002996
2025-12-11,7.133913,7.17327252,6.9371154,6.96663504,11318900.0,80761960.5,-2.0747,002996
2025-12-12,7.00599456,7.06503384,6.92727552,6.94695528,8770891.0,62320605.01,-0.2825,002996
2025-12-15,6.91743564,7.0847136,6.86823624,7.0355142,10000411.0,71340548.73,1.2748,002996
2025-12-16,7.02567432,7.02567432,6.86823624,6.887916,9459345.0,66491088.95,-2.0979,002996
2025-12-17,6.87807612,6.9863148,6.79935708,6.9863148,7945188.0,55596595.38,1.4286,002996
2025-12-18,6.94695528,7.10439336,6.91743564,7.02567432,8064940.0,57816507.5,0.5634,002996
2025-12-19,7.02567432,7.21263204,7.01583444,7.19295228,8744960.0,63374916.6,2.381,002996
2025-12-22,7.2323118,7.37991,7.22247192,7.26183144,10489271.0,78098363.4,0.9576,002996
2025-12-23,7.2815112,7.3307106,7.19295228,7.25199156,7662825.0,56419246.55,-0.1355,002996
2025-12-24,7.26183144,7.32087072,7.21263204,7.26183144,6353545.0,46855908.05,0.1357,002996
2025-12-25,7.2323118,7.29135108,7.133913,7.27167132,6864950.0,50384989.5,0.1355,002996
2025-12-26,7.31103084,7.50782844,7.30119096,7.44878916,12999750.0,97875866.7,2.4357,002996
2025-12-29,7.50782844,7.51766832,7.35039036,7.37991,9701260.0,73003113.8,-0.9247,002996
2025-12-30,7.29135108,7.4291094,7.20279216,7.34055048,8765510.0,65281302.8,-0.5333,002996
2025-12-31,7.37007012,7.49798856,7.26183144,7.43894928,11984199.0,89971223.32,1.3405,002996
2026-01-05,7.53734808,7.66526652,7.4783088,7.48814868,12823968.0,98632582.86,0.6614,002996
2026-01-06,7.53734808,7.85222424,7.50782844,7.7243058,20736840.0,163006586.7,3.1537,002996
2026-01-07,7.76366532,7.78334508,7.65542664,7.66526652,13080800.0,102444746.65,-0.7643,002996
2026-01-08,7.625907,7.73414568,7.58654748,7.65542664,10319880.0,80338226.7,-0.1284,002996
