日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,7.33358474,7.38320304,7.31373742,7.36335572,6063220.0,44889874.86,0.2703,002753
2025-08-07,7.3931267,7.41297402,7.32366108,7.38320304,6926277.0,51471096.7,0.2695,002753
2025-08-08,7.37327938,7.40305036,7.25419546,7.37327938,7033200.0,51874449.0,-0.1344,002753
2025-08-11,7.36335572,7.48243964,7.3435084,7.45266866,7056236.0,52756263.33,1.0767,002753
2025-08-12,7.45266866,7.47251598,7.3435084,7.3931267,6394688.0,47600375.1,-0.7989,002753
2025-08-13,7.3931267,7.51221062,7.26411912,7.30381376,8948476.0,66098290.53,-1.2081,002753
2025-08-14,7.33358474,7.3435084,7.06564592,7.07556958,8996576.0,64899237.03,-3.125,002753
2025-08-15,7.07556958,7.20457716,7.05572226,7.1450352,7738707.0,55764874.26,0.9818,002753
2025-08-18,7.20457716,7.20457716,7.11526422,7.12518788,7511637.0,54034198.29,-0.2778,002753
2025-08-19,7.1450352,7.28396644,7.06564592,7.18472984,7068974.0,51048300.17,0.8357,002753
2025-08-20,7.17480618,7.2442718,7.15495886,7.2442718,6180924.0,44900905.34,0.8287,002753
2025-08-21,7.27404278,7.2938901,7.22442448,7.25419546,5775300.0,42236980.74,0.137,002753
2025-08-22,7.26411912,7.2938901,7.11526422,7.18472984,7471088.0,53958094.71,-0.9576,002753
2025-08-25,7.21450082,7.26411912,7.13511154,7.17480618,7944412.0,57633220.74,-0.1381,002753
2025-08-26,7.20457716,7.3435084,7.15495886,7.31373742,9470579.0,69543077.88,1.9364,002753
2025-08-27,7.35343206,7.35343206,7.00610396,7.02595128,11452254.0,82701035.89,-3.9349,002753
2025-08-28,7.02595128,7.13511154,6.7977071,7.03587494,8555946.0,60028448.33,0.1412,002753
2025-08-29,7.01602762,7.03587494,6.8969437,6.95648566,6055311.0,42418973.82,-1.1283,002753
2025-09-01,6.96640932,7.0954169,6.92671468,7.03587494,6187535.0,43843058.41,1.1412,002753
2025-09-02,7.0457986,7.05572226,6.86717272,6.98625664,5871941.0,41114590.49,-0.7052,002753
2025-09-03,6.96640932,7.02595128,6.7977071,6.81755442,4201972.0,29196596.94,-2.4148,002753
2025-09-04,6.83740174,6.9961803,6.81755442,6.8969437,6151209.0,42917152.17,1.1645,002753
2025-09-05,6.92671468,6.9961803,6.87709638,6.96640932,4514900.0,31614305.0,1.0072,002753
2025-09-08,7.02595128,7.0954169,6.96640932,7.08549324,3729787.0,26508945.17,1.7094,002753
2025-09-09,7.06564592,7.12518788,6.9961803,7.03587494,4929511.0,35101437.32,-0.7003,002753
2025-09-10,7.07556958,7.08549324,6.97633298,7.01602762,3032375.0,21469473.75,-0.2821,002753
2025-09-11,7.01602762,7.11526422,6.97633298,7.0954169,5374835.0,38158212.55,1.1315,002753
2025-09-12,7.0954169,7.11526422,7.00610396,7.0457986,3784643.0,26903057.91,-0.6993,002753
2025-09-15,7.0457986,7.06564592,6.946562,6.98625664,3296344.0,23198114.1,-0.8451,002753
2025-09-16,6.98625664,7.05572226,6.93663834,7.0457986,3947763.0,27861960.74,0.8523,002753
2025-09-17,7.02595128,7.06564592,6.97633298,6.9961803,3343300.0,23651704.13,-0.7042,002753
2025-09-18,7.00610396,7.01602762,6.81755442,6.85724906,5853500.0,40798272.0,-1.9858,002753
2025-09-19,6.8473254,6.8969437,6.67862318,6.77785978,5766450.0,39227353.0,-1.1577,002753
2025-09-22,6.75801246,7.17480618,6.63892854,6.8473254,10022486.0,69731588.4,1.0249,002753
2025-09-23,6.76793612,6.81755442,6.50992096,6.6488522,10259150.0,68432594.63,-2.8986,002753
2025-09-24,6.57938658,6.85724906,6.5496156,6.83740174,7025961.0,47896892.21,2.8358,002753
2025-09-25,6.82747808,6.8969437,6.7480888,6.75801246,3967300.0,27225738.0,-1.1611,002753
2025-09-26,6.75801246,6.85724906,6.6984705,6.80763076,2348423.0,16110884.43,0.7342,002753
2025-09-29,6.87709638,6.92671468,6.70839416,6.87709638,3000750.0,20692256.0,1.0204,002753
2025-09-30,6.87709638,6.91679102,6.82747808,6.87709638,2714834.0,18814295.29,0.0,002753
2025-10-09,6.88702004,6.91679102,6.7977071,6.8969437,3604874.0,24960011.08,0.2886,002753
2025-10-10,6.86717272,7.03587494,6.8473254,7.01602762,5301400.0,37267702.0,1.7266,002753
2025-10-13,6.80763076,7.03587494,6.63892854,7.00610396,5806326.0,40334383.6,-0.1414,002753
2025-10-14,7.0457986,7.07556958,6.97633298,6.9961803,4761475.0,33695689.25,-0.1416,002753
