日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,7.83,7.84,7.47,7.53,19354100.0,146829894.0,-3.0888,002629
2025-08-07,7.53,7.78,7.33,7.42,19954100.0,150046875.0,-1.4608,002629
2025-08-08,7.45,7.95,7.35,7.7,26751655.0,204953037.84,3.7736,002629
2025-08-11,7.7,7.83,7.51,7.55,20731800.0,157439088.0,-1.9481,002629
2025-08-12,7.54,7.59,7.4,7.51,14556300.0,108611781.0,-0.5298,002629
2025-08-13,7.5,7.52,7.34,7.49,13159801.0,97648145.25,-0.2663,002629
2025-08-14,7.43,7.49,6.99,7.04,32432200.0,232883555.0,-6.008,002629
2025-08-15,7.04,7.11,6.85,6.93,26093800.0,182238006.0,-1.5625,002629
2025-08-18,6.91,7.02,6.83,6.89,18170560.0,125794206.2,-0.5772,002629
2025-08-19,6.94,7.14,6.88,7.11,26736600.0,187887176.0,3.193,002629
2025-08-20,7.06,7.2,6.96,7.15,17228400.0,122445167.0,0.5626,002629
2025-08-21,7.12,7.65,7.12,7.17,27911945.0,204723001.48,0.2797,002629
2025-08-22,7.11,7.19,7.01,7.17,17424100.0,123214416.0,0.0,002629
2025-08-25,7.18,7.18,6.96,6.96,19715128.0,138458350.0,-2.9289,002629
2025-08-26,6.96,7.25,6.9,7.21,20457790.0,145448109.4,3.592,002629
2025-08-27,7.19,7.28,6.91,6.91,22081050.0,155353901.4,-4.1609,002629
2025-08-28,6.9,6.94,6.53,6.75,21260350.0,142979582.5,-2.3155,002629
2025-08-29,6.74,6.88,6.72,6.85,12821600.0,87238809.0,1.4815,002629
2025-09-01,6.8,7.54,6.73,7.54,32494911.0,239486370.86,10.073,002629
2025-09-02,7.63,7.7,7.05,7.22,35151054.0,254404405.9,-4.244,002629
2025-09-03,7.32,7.5,7.11,7.27,25029521.0,182947466.29,0.6925,002629
2025-09-04,7.2,7.25,6.97,7.01,16471940.0,116109772.4,-3.5763,002629
2025-09-05,7.04,7.2,6.94,7.17,12582080.0,89462659.6,2.2825,002629
2025-09-08,7.17,7.34,7.1,7.31,16299436.0,117928084.2,1.9526,002629
