日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-06,17.7099828,17.7099828,17.4580115,17.59479592,1180200.0,28852547.0,0.1639,001211
2025-08-07,17.68118608,17.7099828,17.48680822,17.5300033,1141100.0,27841348.0,-0.3682,001211
2025-08-08,17.5300033,17.69558444,17.32122708,17.60919428,1581500.0,38532807.0,0.4517,001211
2025-08-11,17.76757624,18.12753524,17.71718198,18.1059377,2381600.0,59479134.0,2.8209,001211
2025-08-12,18.09873852,18.2139254,17.91875902,18.07714098,1653810.0,41548192.6,-0.159,001211
2025-08-13,18.17073032,18.1779295,17.73158034,17.76037706,1580800.0,39275437.0,-1.7523,001211
2025-08-14,17.83956804,17.89716148,17.4220156,17.4220156,1575300.0,38590614.0,-1.9051,001211
2025-08-15,17.50840576,17.66678772,17.28523118,17.40761724,1253150.0,30420678.0,-0.0826,001211
2025-08-18,17.48680822,17.80357214,17.4580115,17.7459787,1930050.0,47448065.5,1.9438,001211
2025-08-19,17.73877952,18.06274262,17.55880002,18.06274262,1467900.0,36446620.0,1.785,001211
2025-08-20,18.09153934,18.14913278,17.8539664,18.14913278,1227793.0,30734456.93,0.4783,001211
2025-08-21,18.16353114,18.3939049,18.0699418,18.1779295,1414000.0,35792970.48,0.1587,001211
2025-08-22,18.2139254,18.2139254,17.79637296,17.91875902,1990500.0,49560353.0,-1.4257,001211
2025-08-25,18.19232786,18.357909,17.64519018,17.83956804,2401000.0,59629662.0,-0.4419,001211
2025-08-26,17.80357214,18.49469342,17.6739869,18.36510818,2272000.0,57330528.0,2.9459,001211
2025-08-27,18.48029506,18.48749424,17.53720248,17.57319838,2307206.0,57913542.88,-4.312,001211
2025-08-28,17.66678772,18.18512868,16.78848776,17.91155984,2892750.0,70257700.0,1.9254,001211
2025-08-29,17.99795,18.16353114,17.43641396,17.93315738,2404006.0,59260782.48,0.1206,001211
2025-09-01,17.83236886,19.0058352,17.60919428,18.8978475,5464405.0,140785856.74,5.3794,001211
2025-09-02,18.80425816,19.4017901,18.16353114,18.95544094,5810293.0,150677119.95,0.3048,001211
2025-09-03,18.95544094,19.97052532,18.61707948,19.33699748,5352250.0,144041304.0,2.0129,001211
2025-09-04,19.33699748,20.07131384,18.81865652,19.07062782,5804333.0,157023449.76,-1.3775,001211
2025-09-05,19.3297983,20.40247612,18.63147784,20.1936999,6375837.0,175510379.71,5.889,001211
2025-09-08,20.35928104,21.237581,20.03531794,20.79123184,5400253.0,154835355.87,2.959,001211
2025-09-09,20.6616466,20.877622,19.9057327,20.157704,4498371.0,127225196.27,-3.0471,001211
2025-09-10,20.0857122,20.40247612,19.74735074,19.8337409,2697958.0,74848749.4,-1.6071,001211
2025-09-11,19.8337409,19.8337409,19.4017901,19.62496468,2935699.0,79900849.25,-1.0526,001211
2025-09-12,19.66815976,19.71855402,18.91944504,19.16421716,3830350.0,102048661.0,-2.3478,001211
2025-09-15,19.17141634,19.99932204,18.717868,19.5097778,3834300.0,102836113.5,1.8032,001211
2025-09-16,19.52417616,19.70415566,19.077827,19.41618846,2039300.0,55073201.0,-0.4797,001211
2025-09-17,19.43058682,19.50257862,19.08502618,19.14261962,1835600.0,49038958.0,-1.409,001211
2025-09-18,19.1498188,19.25060732,18.2139254,18.38670572,2958600.0,77017902.0,-3.9489,001211
2025-09-19,18.3939049,18.4658967,17.32842626,17.58759674,4789900.0,117492348.0,-4.3461,001211
2025-09-22,17.58759674,17.68838526,17.1700443,17.33562544,2693100.0,65023646.0,-1.4327,001211
