日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,代码
2025-08-08,8.16,8.17,8.0,8.0,21120400.0,169719507.0,-2.3199,002642
2025-08-11,8.0,8.16,7.99,8.16,20671400.0,167724708.0,2.0,002642
2025-08-12,8.15,8.21,8.08,8.12,13839500.0,112553219.0,-0.4902,002642
2025-08-13,8.13,8.18,8.06,8.13,20938700.0,170103607.0,0.1232,002642
2025-08-14,8.11,8.15,7.92,7.94,23345650.0,187467622.5,-2.337,002642
2025-08-15,7.93,8.08,7.9,8.05,17681510.0,141801336.31,1.3854,002642
2025-08-18,8.06,8.33,8.06,8.25,34578239.0,285202158.14,2.4845,002642
2025-08-19,8.22,8.5,8.21,8.36,36163450.0,302845450.5,1.3333,002642
2025-08-20,8.31,8.37,8.21,8.36,26225900.0,217650962.5,0.0,002642
2025-08-21,8.37,8.51,8.31,8.39,26478739.0,222159471.09,0.3589,002642
2025-08-22,8.44,8.54,8.39,8.53,41348056.0,350745482.0,1.6687,002642
2025-08-25,8.6,8.81,8.44,8.5,49714208.0,426864436.86,-0.3517,002642
2025-08-26,8.49,9.29,8.42,8.81,69606008.0,616398468.55,3.6471,002642
2025-08-27,8.86,9.05,8.63,8.63,62107699.0,550355131.85,-2.0431,002642
2025-08-28,8.68,8.96,8.51,8.93,65907812.0,579500692.53,3.4762,002642
2025-08-29,8.93,8.95,8.65,8.66,43590643.0,380832543.96,-3.0235,002642
2025-09-01,8.81,9.53,8.81,9.53,51106571.0,479800670.13,10.0462,002642
2025-09-02,10.01,10.48,9.46,9.51,208962185.0,2097362569.94,-0.2099,002642
2025-09-03,9.4,9.97,9.14,9.71,136851501.0,1317895725.03,2.103,002642
2025-09-04,9.41,9.6,8.74,8.74,114201100.0,1040854952.24,-9.9897,002642
2025-09-05,8.85,8.96,8.45,8.96,78479329.0,686724258.96,2.5172,002642
2025-09-08,8.85,8.93,8.69,8.9,56774883.0,500979634.51,-0.6696,002642
2025-09-09,8.88,9.34,8.77,9.01,73598567.0,667376418.95,1.236,002642
2025-09-10,9.31,9.45,9.11,9.12,76751666.0,711168760.65,1.2209,002642
2025-09-11,9.96,10.03,9.76,10.03,49937266.0,498785485.98,9.9781,002642
2025-09-12,10.82,11.03,10.12,10.15,213342133.0,2264150181.7,1.1964,002642
2025-09-15,10.53,11.17,10.4,11.17,156596277.0,1673600974.45,10.0493,002642
2025-09-16,11.57,12.0,11.1,11.16,207437766.0,2385654888.23,-0.0895,002642
2025-09-17,11.09,11.38,10.51,10.55,154240281.0,1667771913.22,-5.4659,002642
2025-09-18,10.5,10.63,9.92,10.02,124153704.0,1273832350.93,-5.0237,002642
2025-09-19,10.03,10.23,9.77,9.81,64807232.0,641598931.63,-2.0958,002642
2025-09-22,9.8,10.1,9.72,10.03,64413222.0,638040691.17,2.2426,002642
2025-09-23,10.05,10.05,9.5,9.67,60971513.0,588401270.86,-3.5892,002642
2025-09-24,9.58,9.74,9.48,9.7,45341202.0,434569483.84,0.3102,002642
2025-09-25,9.73,10.15,9.68,9.91,64689703.0,644229926.85,2.1649,002642
2025-09-26,9.71,9.73,9.37,9.37,48466641.0,461243446.18,-5.449,002642
2025-09-29,9.3,9.39,9.11,9.34,33559341.0,310978984.2,-0.3202,002642
2025-09-30,9.39,9.49,9.31,9.36,24619500.0,230775397.0,0.2141,002642
2025-10-09,9.36,9.41,9.28,9.3,31368550.0,292592492.2,-0.641,002642
2025-10-10,9.24,9.25,9.1,9.11,29589805.0,271366135.4,-2.043,002642
2025-10-13,8.61,9.05,8.55,9.03,28350700.0,251329030.0,-0.8782,002642
2025-10-14,9.06,9.14,8.78,8.82,27142000.0,242781256.0,-2.3256,002642
2025-10-15,8.83,9.1,8.76,9.05,24309428.0,217807641.4,2.6077,002642
2025-10-16,9.03,9.03,8.89,8.91,18889350.0,168770557.2,-1.547,002642
2025-10-17,8.89,8.94,8.67,8.67,21032252.0,184723897.44,-2.6936,002642
2025-10-20,8.77,8.86,8.75,8.83,15077010.0,132866998.3,1.8454,002642
2025-10-21,8.83,8.94,8.78,8.94,16335000.0,145197256.0,1.2458,002642
2025-10-22,8.89,9.01,8.85,8.97,16767800.0,150296155.0,0.3356,002642
2025-10-23,8.99,9.03,8.82,9.02,17246419.0,153743648.69,0.5574,002642
2025-10-24,9.02,9.1,9.01,9.05,18466500.0,167073051.0,0.3326,002642
2025-10-27,9.1,9.12,8.94,8.99,21297800.0,192097552.0,-0.663,002642
2025-10-28,9.06,9.09,8.93,9.0,18376650.0,165913299.0,0.1112,002642
2025-10-29,9.0,9.0,8.85,8.97,20161062.0,179662611.92,-0.3333,002642
2025-10-30,8.88,8.89,8.67,8.75,25681300.0,225218330.0,-2.4526,002642
2025-10-31,8.79,9.06,8.76,8.92,24058400.0,214241310.88,1.9429,002642
2025-11-03,9.0,9.15,8.92,9.14,31123200.0,282684628.0,2.4664,002642
2025-11-04,9.14,9.14,8.97,9.06,19954400.0,180462453.5,-0.8753,002642
2025-11-05,8.94,9.05,8.9,9.03,14378750.0,129412646.0,-0.3311,002642
2025-11-06,8.99,9.03,8.83,8.93,19671400.0,174999919.5,-1.1074,002642
2025-11-07,8.88,8.89,8.8,8.81,16989450.0,149945790.0,-1.3438,002642
2025-11-10,8.81,8.87,8.76,8.82,14905815.0,131089595.85,0.1135,002642
2025-11-11,8.81,8.82,8.67,8.69,19671855.0,171710510.9,-1.4739,002642
2025-11-12,8.68,8.69,8.47,8.56,19601230.0,167563397.3,-1.496,002642
2025-11-13,8.53,8.65,8.46,8.63,14550980.0,124644763.1,0.8178,002642
2025-11-14,8.55,8.69,8.53,8.6,12153150.0,105064429.5,-0.3476,002642
2025-11-17,8.58,8.79,8.57,8.78,18383113.0,160403566.88,2.093,002642
2025-11-18,8.76,8.85,8.71,8.81,17200400.0,151355598.85,0.3417,002642
2025-11-19,8.83,8.84,8.59,8.63,17015801.0,147505039.97,-2.0431,002642
2025-11-20,8.7,9.08,8.65,8.91,44265200.0,393351051.82,3.2445,002642
2025-11-21,8.76,9.25,8.76,9.07,74060859.0,670762598.56,1.7957,002642
2025-11-24,9.01,9.6,8.93,9.44,80355061.0,741280750.45,4.0794,002642
2025-11-25,9.31,9.49,9.25,9.35,60301083.0,565229819.01,-0.9534,002642
2025-11-26,9.31,9.65,9.27,9.49,61361877.0,580081144.42,1.4973,002642
2025-11-27,9.5,9.51,9.18,9.29,43604837.0,404938651.99,-2.1075,002642
2025-11-28,9.2,9.31,9.12,9.19,27298500.0,250735591.0,-1.0764,002642
2025-12-01,9.13,9.19,9.03,9.13,27152305.0,247481096.3,-0.6529,002642
2025-12-02,9.09,9.35,9.0,9.14,27693105.0,254190878.55,0.1095,002642
2025-12-03,9.1,9.1,8.69,8.7,39383424.0,347409243.58,-4.814,002642
2025-12-04,8.66,8.74,8.5,8.6,21456900.0,184157553.0,-1.1494,002642
2025-12-05,8.59,8.64,8.37,8.62,19967204.0,169858037.1,0.2326,002642
2025-12-08,8.61,8.7,8.56,8.68,14424755.0,124918518.28,0.6961,002642
2025-12-09,8.65,8.68,8.45,8.46,15630300.0,133742827.0,-2.5346,002642
2025-12-10,8.43,8.44,8.32,8.41,15260300.0,127964351.0,-0.591,002642
2025-12-11,8.37,8.41,8.18,8.18,18098200.0,149550678.0,-2.7348,002642
2025-12-12,8.17,8.3,8.16,8.23,10553600.0,86917922.0,0.6112,002642
2025-12-15,8.18,8.24,8.09,8.11,12342100.0,100532542.0,-1.4581,002642
2025-12-16,8.08,8.1,7.9,7.91,16324000.0,129875992.0,-2.4661,002642
2025-12-17,7.92,8.03,7.77,8.02,17674300.0,139622351.0,1.3906,002642
2025-12-18,8.02,8.09,7.95,8.02,10860998.0,87359269.04,0.0,002642
2025-12-19,7.98,8.12,7.98,8.08,11548150.0,93345199.5,0.7481,002642
2025-12-22,8.03,8.17,8.03,8.11,9950750.0,80864958.5,0.3713,002642
2025-12-23,8.11,8.14,7.96,7.99,11420400.0,91689072.36,-1.4797,002642
2025-12-24,7.96,8.14,7.95,8.12,10410350.0,84333938.5,1.627,002642
2025-12-25,8.14,8.22,8.11,8.21,10943700.0,89608192.0,1.1084,002642
2025-12-26,8.21,8.28,8.14,8.18,11747900.0,96465666.0,-0.3654,002642
2025-12-29,8.16,8.23,8.13,8.18,10401250.0,85114084.5,0.0,002642
2025-12-30,8.15,8.23,8.11,8.11,12205000.0,99737093.0,-0.8557,002642
2025-12-31,8.16,8.3,8.1,8.27,15701450.0,129014824.5,1.9729,002642
2026-01-05,8.26,8.42,8.25,8.37,16478420.0,137375267.4,1.2092,002642
2026-01-06,8.37,8.45,8.34,8.44,19169600.0,161010751.0,0.8363,002642
2026-01-07,8.42,8.47,8.31,8.33,17559900.0,147031475.0,-1.3033,002642
2026-01-08,8.29,8.53,8.28,8.51,22834450.0,193242264.0,2.1609,002642
2026-01-09,8.48,8.65,8.46,8.65,23215300.0,199286255.0,1.6451,002642
2026-01-12,8.7,9.0,8.69,9.0,41114333.0,365636276.62,4.0462,002642
2026-01-13,9.1,9.11,8.75,8.76,39936450.0,354696163.0,-2.6667,002642
2026-01-14,8.84,9.07,8.76,8.96,47161516.0,421651310.28,2.2831,002642
2026-01-15,9.0,9.19,8.82,8.87,38490890.0,345523536.1,-1.0045,002642
2026-01-16,8.84,8.88,8.6,8.75,30876452.0,269639783.5,-1.3529,002642
2026-01-19,8.75,8.78,8.63,8.67,20654650.0,179618100.0,-0.9143,002642
2026-01-20,8.69,8.75,8.51,8.59,17716860.0,152606096.7,-0.9227,002642
2026-01-21,8.53,8.67,8.51,8.58,12484610.0,107413219.8,-0.1164,002642
2026-01-22,8.64,8.73,8.58,8.73,15825700.0,137297765.0,1.7483,002642
2026-01-23,8.75,8.85,8.71,8.82,20195850.0,177237136.0,1.0309,002642
2026-01-26,8.8,8.8,8.49,8.64,23649860.0,203941401.6,-2.0408,002642
2026-01-27,8.6,8.68,8.4,8.56,15481504.0,131757307.28,-0.9259,002642
2026-01-28,8.56,8.75,8.52,8.64,16457350.0,142262701.0,0.9346,002642
2026-01-29,8.6,8.8,8.4,8.62,25127050.0,217794358.5,-0.2315,002642
2026-01-30,8.55,8.73,8.48,8.49,16280650.0,139474204.5,-1.5081,002642
2026-02-02,8.47,8.6,8.38,8.39,17985500.0,152980289.5,-1.1779,002642
2026-02-03,8.48,8.54,8.4,8.54,11288900.0,95811865.0,1.7878,002642
2026-02-04,8.47,8.48,8.26,8.35,19287900.0,161122644.0,-2.2248,002642
2026-02-05,8.32,8.43,8.29,8.34,12122400.0,101425176.0,-0.1198,002642
2026-02-06,8.3,8.42,8.2,8.31,11458865.0,95403087.75,-0.3597,002642
2026-02-09,8.43,8.59,8.42,8.59,18065402.0,154108817.14,3.3694,002642
2026-02-10,8.64,8.76,8.59,8.71,18028155.0,156848139.89,1.397,002642
2026-02-11,8.64,8.78,8.62,8.63,11948550.0,103828524.0,-0.9185,002642
2026-02-12,8.67,8.78,8.65,8.68,14017450.0,122153770.0,0.5794,002642
2026-02-13,8.65,8.77,8.59,8.59,11847000.0,102608229.0,-1.0369,002642
2026-02-24,8.68,8.68,8.47,8.5,14169600.0,120648584.5,-1.0477,002642
2026-02-25,8.49,8.58,8.46,8.47,11802500.0,100492058.0,-0.3529,002642
2026-02-26,8.51,8.58,8.46,8.5,11878998.0,101160139.54,0.3542,002642
2026-02-27,8.47,8.78,8.46,8.75,27580400.0,239532301.5,2.9412,002642
2026-03-02,8.51,8.59,8.23,8.24,34209700.0,285387144.0,-5.8286,002642
2026-03-03,8.24,8.29,7.96,7.99,20451353.0,166238735.53,-3.034,002642
2026-03-04,7.91,8.04,7.85,7.96,12650340.0,100506605.23,-0.3755,002642
2026-03-05,8.07,8.18,8.07,8.12,12582509.0,102206034.91,2.0101,002642
2026-03-06,8.11,8.27,8.07,8.27,12296700.0,101018396.0,1.8473,002642
2026-03-09,8.19,8.49,8.12,8.48,20255501.0,168395641.15,2.5393,002642
2026-03-10,8.5,8.67,8.49,8.56,17900950.0,153347852.0,0.9434,002642
2026-03-11,8.56,8.61,8.47,8.5,12789000.0,108948907.0,-0.7009,002642
2026-03-12,8.55,8.57,8.41,8.41,10543800.0,89431419.0,-1.0588,002642
2026-03-13,8.36,8.38,8.16,8.19,14509050.0,119930389.5,-2.6159,002642
2026-03-16,8.16,8.29,8.12,8.27,9363050.0,77036744.0,0.9768,002642
2026-03-17,8.27,8.3,8.07,8.08,9179950.0,75152406.5,-2.2975,002642
2026-03-18,8.11,8.32,8.1,8.31,12938950.0,106369377.0,2.8465,002642
2026-03-19,8.23,8.32,8.14,8.18,10374950.0,85394755.5,-1.5644,002642
2026-03-20,8.19,8.26,7.79,7.79,20026209.0,159387096.91,-4.7677,002642
2026-03-23,7.68,7.68,7.24,7.29,20432243.0,152342737.15,-6.4185,002642
2026-03-24,7.44,7.58,7.29,7.57,13917728.0,103356813.18,3.8409,002642
2026-03-25,7.58,7.72,7.55,7.69,10304001.0,78893322.68,1.5852,002642
2026-03-26,7.69,7.81,7.56,7.6,11183300.0,85598228.0,-1.1704,002642
2026-03-27,7.56,7.75,7.5,7.75,9858950.0,75739011.5,1.9737,002642
2026-03-30,7.68,8.14,7.63,8.03,19344828.0,153907537.0,3.6129,002642
2026-03-31,7.98,8.25,7.98,8.03,14617750.0,118566332.5,0.0,002642
2026-04-01,8.13,8.15,7.89,7.95,11648800.0,93053661.0,-0.9963,002642
2026-04-02,7.93,8.0,7.78,7.84,9736950.0,76689067.5,-1.3836,002642
2026-04-03,7.9,7.94,7.63,7.66,8844850.0,68184285.0,-2.2959,002642
2026-04-07,7.7,7.82,7.65,7.78,8482903.0,65822239.37,1.5666,002642
2026-04-08,7.91,8.05,7.9,8.05,12158050.0,97047097.0,3.4704,002642
2026-04-09,7.95,8.03,7.85,7.87,9644800.0,76324882.0,-2.236,002642
2026-04-10,7.9,7.98,7.84,7.86,10268101.0,81164377.94,-0.1271,002642
2026-04-13,7.79,7.88,7.73,7.84,7755751.0,60736596.36,-0.2545,002642
2026-04-14,7.94,8.08,7.9,8.0,14198800.0,113462736.5,2.0408,002642
2026-04-15,8.0,8.04,7.86,7.88,9332100.0,73920879.5,-1.5,002642
2026-04-16,7.93,8.14,7.91,8.1,17793350.0,143152987.0,2.7919,002642
2026-04-17,8.07,8.07,7.96,8.0,11401550.0,91198015.0,-1.2346,002642
2026-04-20,7.99,8.03,7.95,7.98,10419000.0,83078661.5,-0.25,002642
2026-04-21,7.95,7.96,7.76,7.83,12163450.0,95004115.5,-1.8797,002642
2026-04-22,7.78,7.88,7.72,7.87,9956300.0,77713030.5,0.5109,002642
2026-04-23,7.82,7.9,7.75,7.77,8857690.0,69112761.3,-1.2706,002642
2026-04-24,7.77,8.05,7.58,7.99,23043001.0,181133021.2,2.8314,002642
2026-04-27,7.88,8.18,7.8,8.13,25432853.0,204166052.68,1.7522,002642
2026-04-28,8.14,8.2,7.93,7.98,16022125.0,128639744.25,-1.845,002642
2026-04-29,7.93,7.98,7.79,7.92,16077710.0,127129466.6,-0.7519,002642
2026-04-30,7.96,8.03,7.81,7.81,12100650.0,95291007.5,-1.3889,002642
2026-05-06,7.86,8.05,7.83,8.02,17668577.0,141265019.0,2.6889,002642
2026-05-07,8.07,8.3,8.07,8.25,25910798.0,213152524.98,2.8678,002642
2026-05-08,8.3,9.08,8.25,9.08,53460533.0,476273239.95,10.0606,002642
2026-05-11,9.23,9.59,8.85,9.06,118439717.0,1076576621.15,-0.2203,002642
2026-05-12,8.9,9.15,8.85,8.85,63948141.0,572008642.6,-2.3179,002642
2026-05-13,8.79,8.94,8.71,8.91,42713238.0,378637512.08,0.678,002642
2026-05-14,8.92,9.04,8.68,8.68,38060250.0,334843021.5,-2.5814,002642
2026-05-15,8.7,8.78,8.57,8.63,28588250.0,247976725.0,-0.576,002642
2026-05-18,8.7,8.84,8.62,8.84,31126185.0,272308858.89,2.4334,002642
2026-05-19,8.86,9.29,8.84,9.29,62562451.0,567841403.45,5.0905,002642
2026-05-20,9.16,9.17,8.9,8.93,37455310.0,336457779.34,-3.8751,002642
2026-05-21,8.98,9.05,8.68,8.69,35281600.0,312086458.0,-2.6876,002642
2026-05-22,8.69,8.72,8.4,8.56,28580014.0,243599293.38,-1.496,002642
2026-05-25,8.66,8.89,8.66,8.87,27687392.0,243387572.4,3.6215,002642
2026-05-26,8.89,8.89,8.38,8.85,37562076.0,324863543.62,-0.2255,002642
2026-05-27,8.71,8.95,8.68,8.95,29781873.0,263034628.54,1.1299,002642
2026-05-28,9.0,9.15,8.91,9.07,35454650.0,320011463.0,1.3408,002642
2026-05-29,9.19,9.2,8.6,8.74,29641110.0,262122753.4,-3.6384,002642
2026-06-01,8.58,8.83,8.52,8.66,19550850.0,170786201.5,-0.9153,002642
