datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-09 09:35:00,14992.5473,14998.76,14917.056699999996,14929.3555,86451994,164588678974.469,SZ399001
2026-06-09 09:40:00,14929.8213,14978.9933,14929.5816,14950.2748,44130361,82062820072.043,SZ399001
2026-06-09 09:45:00,14953.514,14989.1483,14938.154699999996,14988.3091,36093720,67787717158.69,SZ399001
2026-06-09 09:50:00,14985.299999999996,15003.161199999997,14975.698399999996,14991.362499999996,27525772,55943814146.285,SZ399001
2026-06-09 09:55:00,14990.773299999995,14994.822999999997,14891.593599999998,14891.593600000006,25343368,51373538680.129005,SZ399001
2026-06-09 10:00:00,14890.8981,14976.794599999996,14890.0056,14973.2389,25359236,47452975312.492004,SZ399001
2026-06-09 10:05:00,14975.6977,15006.522499999995,14951.788999999992,14952.557199999996,21088078,40537085183.78301,SZ399001
2026-06-09 10:10:00,14952.275700000002,14997.806100000002,14942.901599999992,14991.491300000002,18511139,34976577355.07602,SZ399001
2026-06-09 10:15:00,14990.6074,14997.7877,14956.273899999997,14956.906699999996,14476592,29378044859.564026,SZ399001
2026-06-09 10:20:00,14957.1635,14957.1635,14888.434299999995,14889.267299999996,14262791,29585970563.881027,SZ399001
2026-06-09 10:25:00,14890.5126,14895.002300000002,14846.553499999987,14869.499999999987,14303682,32142621378.754017,SZ399001
2026-06-09 10:30:00,14867.0997,14920.473400000004,14860.95719999999,14912.990499999993,12393807,25423492886.762012,SZ399001
2026-06-09 10:35:00,14914.698800000002,14929.6465,14898.936799999992,14926.681199999994,12521833,23392406649.83102,SZ399001
2026-06-09 10:40:00,14924.8792,14925.7257,14884.457399999994,14899.62769999999,10865944,20082880533.510017,SZ399001
2026-06-09 10:45:00,14898.298000000004,14932.260500000004,14890.437799999989,14930.285499999987,9322437,20383762148.50202,SZ399001
2026-06-09 10:50:00,14931.2267,14945.641500000003,14920.244799999988,14938.298599999987,9359842,20327450265.871017,SZ399001
2026-06-09 10:55:00,14939.8756,14944.430600000003,14912.160199999988,14926.08669999998,9507175,18683351141.34602,SZ399001
2026-06-09 11:00:00,14925.884200000002,14934.365900000004,14914.168199999986,14915.876799999982,8771154,18521119919.722015,SZ399001
2026-06-09 11:05:00,14913.780300000002,14946.3911,14908.707099999983,14929.804599999978,8137967,18741936702.31701,SZ399001
2026-06-09 11:10:00,14929.922,14970.262700000005,14923.627099999982,14970.26269999998,8525399,17596794960.664005,SZ399001
2026-06-09 11:15:00,14970.9638,14983.583800000006,14968.37699999998,14970.96719999998,8395279,19003609448.981003,SZ399001
2026-06-09 11:20:00,14969.6887,14984.638900000004,14960.435999999982,14960.755199999983,8251435,17367177096.209,SZ399001
2026-06-09 11:25:00,14962.8308,14963.905300000004,14933.12969999998,14958.338999999978,8263276,16010644669.743004,SZ399001
2026-06-09 11:30:00,14960.8641,15011.548700000008,14960.86409999998,15007.109099999989,7039052,15788071529.429003,SZ399001
2026-06-09 13:05:00,15024.0372,15108.184600000006,15024.037199999982,15075.358099999983,18944909,46128748663.042984,SZ399001
2026-06-09 13:10:00,15074.288299999998,15075.527400000006,15049.116899999974,15053.45709999998,12336962,27418179425.28399,SZ399001
2026-06-09 13:15:00,15053.108799999998,15089.089100000012,15045.697099999976,15080.228099999986,10378032,25318475360.847992,SZ399001
2026-06-09 13:20:00,15080.636599999998,15093.485700000012,15062.297799999971,15080.595599999984,10457518,23777563759.471992,SZ399001
2026-06-09 13:25:00,15078.9348,15098.557100000016,15075.969199999974,15082.833499999982,9137226,20915285919.966,SZ399001
2026-06-09 13:30:00,15082.7957,15084.220000000018,15060.68609999997,15065.041199999989,8429188,19314029633.122993,SZ399001
2026-06-09 13:35:00,15064.641100000004,15105.687800000023,15064.641099999972,15098.177199999993,10124892,20323053514.88799,SZ399001
2026-06-09 13:40:00,15099.895700000005,15110.852400000023,15079.263299999968,15110.523199999994,8965314,19911456822.156006,SZ399001
2026-06-09 13:45:00,15112.057800000002,15129.664100000024,15097.642199999966,15127.52789999999,7873968,19300362421.194008,SZ399001
2026-06-09 13:50:00,15127.395300000002,15160.65180000002,15125.670899999965,15159.186499999989,8039500,19692431070.37801,SZ399001
2026-06-09 13:55:00,15158.958700000005,15176.299200000018,15148.294699999964,15164.255899999987,8360196,20233708533.93702,SZ399001
2026-06-09 14:00:00,15163.893000000002,15166.137600000016,15135.569999999963,15135.569999999983,8507027,18487917795.680027,SZ399001
2026-06-09 14:05:00,15135.9283,15184.05650000002,15135.927899999964,15173.040099999982,10402298,19798820577.455025,SZ399001
2026-06-09 14:10:00,15173.960900000002,15192.687800000022,15173.599099999965,15183.710299999982,9454986,18277326423.379025,SZ399001
2026-06-09 14:15:00,15184.226300000002,15190.866100000025,15160.187699999962,15170.760799999978,8634707,18032952519.11002,SZ399001
2026-06-09 14:20:00,15172.286200000002,15200.955600000025,15164.169099999956,15195.497399999984,8390622,18350034381.782013,SZ399001
2026-06-09 14:25:00,15193.2447,15208.704700000026,15185.960099999958,15200.26099999998,9625120,18619381993.947018,SZ399001
2026-06-09 14:30:00,15200.7056,15233.491300000014,15200.642399999955,15231.818499999972,11876518,23879990893.117023,SZ399001
2026-06-09 14:35:00,15233.2044,15256.799300000015,15233.204399999957,15245.540099999973,12151664,26228977836.30702,SZ399001
2026-06-09 14:40:00,15245.185199999998,15246.170400000015,15232.11119999995,15241.025799999978,12137454,25759376463.540016,SZ399001
2026-06-09 14:45:00,15240.944999999998,15261.896300000011,15240.75689999995,15261.896299999984,12408373,26444585670.408005,SZ399001
2026-06-09 14:50:00,15262.1128,15274.71640000001,15260.865099999952,15268.347599999986,14582814,30744877242.68801,SZ399001
2026-06-09 14:55:00,15265.067,15268.149900000008,15258.26909999995,15265.33899999999,18783501,37309681435.679016,SZ399001
2026-06-09 15:00:00,15263.6596,15268.714700000008,15259.914999999948,15268.71469999999,19146557,35787369025.22303,SZ399001
2026-06-10 09:35:00,15062.5077,15092.783600000002,15031.223400000004,15075.9349,82275178,168236333084.87894,SZ399001
2026-06-10 09:40:00,15077.5411,15084.983800000004,15048.284800000005,15065.7121,48189146,90403457273.54694,SZ399001
2026-06-10 09:45:00,15061.266399999997,15120.0304,15048.907900000002,15108.684499999988,37806459,71135594414.89595,SZ399001
2026-06-10 09:50:00,15112.339999999997,15149.3693,15106.1711,15143.140599999992,29140210,57898460259.058945,SZ399001
2026-06-10 09:55:00,15141.824499999995,15145.166,15106.1193,15121.606899999995,24806853,49935047419.11597,SZ399001
2026-06-10 10:00:00,15120.507299999994,15122.6638,15054.9991,15084.752099999994,22850104,47599395537.84497,SZ399001
2026-06-10 10:05:00,15080.371699999992,15091.650900000004,15031.198500000004,15031.7605,20984361,43344779756.02295,SZ399001
2026-06-10 10:10:00,15032.625899999992,15048.032900000004,15008.971300000005,15018.60410000001,19213231,38383384165.133965,SZ399001
2026-06-10 10:15:00,15019.86459999999,15038.169900000004,15001.9583,15005.612100000002,17178965,33211288360.876976,SZ399001
2026-06-10 10:20:00,15006.075999999992,15045.1264,15006.076000000005,15008.805600000002,18949679,33478140461.050976,SZ399001
2026-06-10 10:25:00,15004.59389999999,15031.312000000004,14985.51720000001,14985.517200000006,15394956,29828354857.26397,SZ399001
2026-06-10 10:30:00,14982.935799999992,14991.252900000009,14941.402300000009,14941.402300000002,12882804,28147829308.71197,SZ399001
2026-06-10 10:35:00,14941.041399999993,14962.228800000004,14934.997100000008,14947.869600000007,14140425,27460915088.082973,SZ399001
2026-06-10 10:40:00,14948.521199999992,14950.578400000006,14902.817600000008,14903.54280000001,13614673,24790756163.258965,SZ399001
2026-06-10 10:45:00,14903.203199999993,14965.617800000004,14903.203200000007,14942.396100000013,12125611,22319202533.32397,SZ399001
2026-06-10 10:50:00,14948.428399999992,14984.382700000007,14943.512800000011,14969.217600000018,10660251,20578162692.688976,SZ399001
2026-06-10 10:55:00,14970.582799999996,14992.667700000007,14930.38620000002,14930.386200000024,9309440,18660744777.27097,SZ399001
2026-06-10 11:00:00,14930.125499999996,14930.125500000007,14901.703500000016,14927.480500000018,9368107,18283345483.95097,SZ399001
2026-06-10 11:05:00,14924.160699999997,14976.570900000012,14916.675100000017,14949.429400000025,9627184,18549861726.498978,SZ399001
2026-06-10 11:10:00,14952.105499999998,14957.613300000014,14936.901700000017,14945.53420000002,8601450,15457566304.868973,SZ399001
2026-06-10 11:15:00,14942.770799999997,14976.957800000013,14918.609600000013,14976.957800000018,10918518,19112264758.792973,SZ399001
2026-06-10 11:20:00,14976.8339,14999.676700000013,14972.64450000001,14972.644500000024,7857352,16320938448.256977,SZ399001
