datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-09 10:30:00,14992.5473,15006.522499999995,14846.553499999987,14912.990499999993,339940540,661253336571.928,SZ399001
2026-06-09 11:30:00,14914.698800000002,15011.548700000008,14884.457399999994,15007.109099999989,108960793,225899205066.12506,SZ399001
2026-06-09 14:00:00,15024.0372,15176.299200000018,15024.037199999982,15135.569999999983,121554732,280821212919.96893,SZ399001
2026-06-09 15:00:00,15135.9283,15274.71640000001,15135.927899999964,15268.71469999999,147594614,299233374462.6352,SZ399001
2026-06-10 10:30:00,15062.5077,15149.3693,14941.402300000009,14941.402300000002,349671946,691602064898.403,SZ399001
2026-06-10 11:30:00,14941.041399999993,14999.676700000013,14901.703500000016,14972.75230000003,120964333,231582729456.68173,SZ399001
2026-06-10 14:00:00,14953.315,14953.349900000005,14817.11130000002,14953.349900000014,115901211,231877527599.4176,SZ399001
2026-06-10 15:00:00,14952.9802,15001.269700000012,14895.484400000025,14954.10080000001,123924839,237110487842.3755,SZ399001
2026-06-11 10:30:00,14889.5674,15062.747599999986,14818.269600000009,14826.329499999973,316864196,620326117988.2783,SZ399001
2026-06-11 11:30:00,14827.726999999992,14854.208799999971,14734.942699999989,14756.974799999953,110302694,229193723789.77267,SZ399001
2026-06-11 14:00:00,14776.520999999995,14911.784299999968,14776.52099999999,14813.876799999964,117509015,252345271737.22363,SZ399001
2026-06-11 15:00:00,14814.26569999999,14853.412199999972,14706.0861,14851.975099999969,125141781,264601825263.72488,SZ399001
2026-06-12 10:30:00,15149.5195,15151.531,15012.8702,15052.4904,364454284,772512501842.0017,SZ399001
2026-06-12 11:30:00,15050.2387,15171.2236,15043.2071,15103.1363,144362360,307303048021.71906,SZ399001
2026-06-12 14:00:00,15108.6443,15132.6431,14997.7768,15015.9009,133117171,283423647751.65405,SZ399001
2026-06-12 15:00:00,15014.2419,15050.4894,14943.4331,14963.4073,150402608,314309028286.55597,SZ399001
2026-06-15 10:30:00,15153.182400000002,15329.154000000017,15055.949200000008,15328.577300000014,386249251,813693506376.3776,SZ399001
2026-06-15 11:30:00,15327.896200000005,15359.786400000014,15256.226,15342.465700000024,117559449,273276415691.5443,SZ399001
2026-06-15 14:00:00,15350.02,15457.782800000012,15317.482599999994,15435.2129,115800050,261778671779.75058,SZ399001
2026-06-15 15:00:00,15435.720399999997,15531.109500000026,15414.011800000006,15531.109500000008,137445933,278863853319.5403,SZ399001
2026-06-16 10:30:00,15584.3702,15651.683,15537.502699999995,15641.179500000022,348750583,794561244524.4038,SZ399001
2026-06-16 11:30:00,15638.2269,15723.106300000009,15632.847300000014,15712.64390000001,128633628,278431656762.43054,SZ399001
2026-06-16 14:00:00,15718.539600000007,15761.00350000001,15604.46549999998,15684.519700000008,136230109,314625667301.0356,SZ399001
2026-06-16 15:00:00,15683.975700000006,15730.0623,15641.964799999994,15675.245699999989,141214482,307464289195.88684,SZ399001
