datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-09 10:30:00,1630.2322,1632.5310000000006,1607.5775,1616.3271000000043,5366313,41555875536.0,SH000688
2026-06-09 11:30:00,1616.4644000000003,1644.1572000000017,1613.3169999999998,1644.1572000000056,3787475,21880120486.0,SH000688
2026-06-09 14:00:00,1645.392400000001,1659.6068000000005,1641.6409000000017,1651.895700000004,2566172,26719190606.0,SH000688
2026-06-09 15:00:00,1652.077600000002,1666.4804999999994,1652.0687000000005,1663.108900000007,2378998,22211240111.0,SH000688
2026-06-10 10:30:00,1662.8455,1722.3343999999988,1662.8455,1665.7154000000005,7604650,76617174881.0,SH000688
2026-06-10 11:30:00,1665.5605999999998,1674.4856999999993,1656.0236999999966,1662.809600000002,2358252,19804556604.0,SH000688
2026-06-10 14:00:00,1661.3066999999996,1661.3067,1632.3264999999972,1655.0529000000026,2529462,21696917937.0,SH000688
2026-06-10 15:00:00,1655.0690999999997,1659.110199999999,1644.5582999999974,1652.2241000000045,3419361,20970185089.0,SH000688
2026-06-11 10:30:00,1644.6025,1676.5305999999994,1634.5579999999995,1642.4790999999989,6173927,50624301547.0,SH000688
2026-06-11 11:30:00,1642.6395999999993,1661.0849999999982,1631.9356999999984,1634.9257999999952,2598525,20646444046.0,SH000688
2026-06-11 14:00:00,1636.2982999999992,1661.548999999998,1636.298299999998,1655.0326999999968,2590485,21404624009.0,SH000688
2026-06-11 15:00:00,1655.0382999999997,1662.8688999999988,1638.591299999999,1662.4359999999974,2857757,24480210541.0,SH000688
2026-06-12 10:30:00,1726.0051,1730.8928,1689.8444,1689.8444,10258332,80633297460.0,SH000688
2026-06-12 11:30:00,1689.7144,1703.8557,1681.2767,1681.5829,3592036,29207698156.0,SH000688
2026-06-12 14:00:00,1681.3596,1689.6477,1673.4888,1679.0047,3317152,31087294798.0,SH000688
2026-06-12 15:00:00,1679.1085,1681.4588,1656.8454,1663.2213,3851047,34891950715.0,SH000688
2026-06-15 10:30:00,1687.6699,1732.173400000002,1658.3234999999995,1730.4353000000017,7847983,77446732495.0,SH000688
2026-06-15 11:30:00,1730.6213000000002,1731.9320000000023,1713.5727000000018,1723.4716000000033,2641788,27855578809.0,SH000688
2026-06-15 14:00:00,1724.0426,1734.071900000003,1720.0491000000009,1730.3975000000037,2896654,25222006267.0,SH000688
2026-06-15 15:00:00,1730.3006000000005,1748.511600000005,1725.434800000001,1748.3264000000015,2754513,27953159147.0,SH000688
2026-06-16 10:30:00,1751.7052,1752.1926999999996,1729.0368,1744.2198999999955,6509429,63224278327.0,SH000688
2026-06-16 11:30:00,1743.7125999999994,1757.0280999999986,1740.5506999999998,1756.8960999999963,2673629,22814037351.0,SH000688
2026-06-16 14:00:00,1757.171999999999,1764.7384999999986,1734.959400000001,1750.854599999997,3050029,29920241233.0,SH000688
2026-06-16 15:00:00,1751.0637999999983,1766.1374999999985,1749.2451000000012,1758.4243999999967,2785131,26684549160.0,SH000688
2026-06-17 10:30:00,1729.2282,1770.1093999999991,1725.9007,1768.5211000000015,6461982,57747788812.0,SH000688
2026-06-17 11:30:00,1767.954799999999,1790.1852999999985,1766.8901,1776.2571000000014,4350298,36483376327.0,SH000688
2026-06-17 14:00:00,1776.2814999999987,1835.5526,1776.1384000000014,1825.6705000000031,3957753,47341663524.0,SH000688
2026-06-17 15:00:00,1825.8058999999976,1841.3653999999988,1816.6601000000016,1840.821100000002,3248280,35348859560.0,SH000688
2026-06-18 10:30:00,1837.0702,1895.7984,1836.0381,1893.898,7619237,93621054670.0,SH000688
2026-06-18 11:30:00,1892.6945,1914.0171,1892.3687,1907.1093,3435034,41586035879.0,SH000688
2026-06-18 14:00:00,1908.4024,1937.3012,1907.9478,1926.3421,3455860,40353680988.0,SH000688
2026-06-18 15:00:00,1926.5012,1930.523,1902.9756,1911.5132,3200868,33974071869.0,SH000688
2026-06-22 10:30:00,1922.4741,1963.3273999999997,1905.758400000002,1905.952999999999,8790101,95995350625.0,SH000688
2026-06-22 11:30:00,1905.4732,1919.806099999999,1879.5900000000015,1911.9123999999963,3625569,40649918622.0,SH000688
2026-06-22 14:00:00,1913.350299999999,1930.169199999999,1898.8766000000016,1924.9863999999943,3246477,30691243145.0,SH000688
2026-06-22 15:00:00,1925.2456999999995,1951.9893999999993,1925.245700000003,1948.928099999996,3529187,33519693157.0,SH000688
2026-06-23 10:30:00,1929.2657,1982.9062000000008,1896.7909999999997,1975.490000000003,8211707,82924244685.0,SH000688
2026-06-23 11:30:00,1975.1697,1982.7812000000004,1931.6211,1940.6539999999973,3428054,35831046363.0,SH000688
2026-06-23 14:00:00,1939.7037999999995,1940.217799999999,1918.7003,1918.9653,2618222,27182124564.0,SH000688
2026-06-23 15:00:00,1918.8566,1921.9091,1890.1625999999976,1916.2123,3792463,40015428974.0,SH000688
2026-06-24 10:30:00,1896.3406,1974.4068999999977,1886.7407,1974.2861999999996,7859140,79836910722.0,SH000688
2026-06-24 11:30:00,1973.884100000001,1975.245799999998,1922.2942000000012,1963.8186,3231712,35253384921.0,SH000688
2026-06-24 14:00:00,1964.628400000001,1996.7798999999984,1963.199400000001,1972.620300000002,4027661,41559097876.0,SH000688
2026-06-24 15:00:00,1972.5600000000009,1997.9045999999985,1969.7261000000008,1989.4257000000025,3414015,37925850807.0,SH000688
2026-06-25 10:30:00,2004.7749,2062.0827000000004,2001.1115,2034.6731999999984,8722104,102629529314.0,SH000688
2026-06-25 11:30:00,2034.567,2076.882099999997,2000.8011000000024,2072.5008000000016,3715135,48786694407.0,SH000688
2026-06-25 14:00:00,2072.8446999999996,2075.2907999999966,2049.302400000001,2049.8920999999973,3059931,35236421100.0,SH000688
2026-06-25 15:00:00,2049.973100000001,2070.521499999997,2049.973100000001,2066.3309,3012862,33851113023.0,SH000688
2026-06-26 10:30:00,2034.4327,2076.4654,2016.294799999999,2016.445299999996,9199354,84667567774.0,SH000688
