datetime,开盘,最高,最低,收盘,成交量,成交额,代码
2026-06-09 09:35:00,3977.5394,3979.597,3956.047199999999,3956.047199999999,59448351,121156339648.8,SH000001
2026-06-09 09:40:00,3956.5446,3964.2876,3956.5252,3959.560599999998,37373294,71071011504.40002,SH000001
2026-06-09 09:45:00,3959.6318,3965.716300000001,3958.977599999998,3964.6329999999984,29824824,55159533174.80001,SH000001
2026-06-09 09:50:00,3964.3748999999993,3966.2171,3962.2057999999984,3965.7905999999984,22617848,45936039593.00003,SH000001
2026-06-09 09:55:00,3965.781899999999,3966.8979,3955.9079999999976,3957.8687999999993,22594966,41558827924.400055,SH000001
2026-06-09 10:00:00,3957.745699999999,3971.0428000000006,3957.6109999999976,3971.0428,20660096,38557953295.80007,SH000001
2026-06-09 10:05:00,3971.4325999999983,3975.1833,3968.578499999998,3970.866599999998,15871739,32164682039.80007,SH000001
2026-06-09 10:10:00,3970.771099999999,3971.8651,3966.817899999997,3971.269600000001,14231908,27918494351.500065,SH000001
2026-06-09 10:15:00,3971.707599999999,3973.3521,3969.563599999996,3970.229800000001,12074651,24086234563.000057,SH000001
2026-06-09 10:20:00,3970.314599999999,3971.4866,3967.345199999997,3969.444600000001,12199810,24207338143.800056,SH000001
2026-06-09 10:25:00,3970.112399999999,3971.1698,3966.475599999996,3970.2157,13256945,25468192448.80005,SH000001
2026-06-09 10:30:00,3969.646599999999,3974.213100000001,3967.9227999999976,3973.4331000000016,10752395,21097224704.20005,SH000001
2026-06-09 10:35:00,3973.7264999999993,3976.1082000000006,3971.8543999999974,3973.353400000002,9933430,20166132000.60004,SH000001
2026-06-09 10:40:00,3973.370899999999,3973.370899999999,3966.998899999998,3969.694700000002,8250348,17236154585.30004,SH000001
2026-06-09 10:45:00,3970.3541999999993,3973.007599999999,3969.146699999997,3972.091700000003,8354318,17603476335.800045,SH000001
2026-06-09 10:50:00,3971.8933,3973.3660999999993,3969.5830999999966,3971.365800000003,8251940,17269568794.700043,SH000001
2026-06-09 10:55:00,3971.6149999999993,3973.0189,3968.592199999997,3970.655300000004,7518843,15989504839.300043,SH000001
2026-06-09 11:00:00,3970.3377999999993,3973.0471,3969.7466999999974,3971.738300000003,7549128,16307598561.000046,SH000001
2026-06-09 11:05:00,3971.5596,3975.951000000001,3970.122599999998,3971.933500000004,7308720,16700353047.400047,SH000001
2026-06-09 11:10:00,3971.6595,3978.3349000000007,3970.3406999999984,3978.334900000002,7765404,16789203503.600052,SH000001
2026-06-09 11:15:00,3978.008499999999,3979.7015000000006,3976.695999999999,3976.798200000001,7000087,16335267484.40005,SH000001
